doc_id,chain_id,animacy,character,canonical_name,mentions,role,confidence,notes
Novel1,1,1,1,Mr. Francis Barold,Barold | He | him | Barold 's | Barold | his | He | his | he | he | he | he | his | me | Barold | his | Mr. Barold | Mr. Francis Barold | he | he | his | his | he | he | I | him | that fool Barold | Mr. Francis Barold,adversary,med,"Full story he is a tentative love interest, but in the 2 chapters he is more like the unwanted persistent love interest"
Novel1,2,0,0,my fault,vain | it | It | my fault,,,
Novel1,3,1,1,"Lucia , who had been looking steadily out of the carriage-window","Lucia | Lucia | Lucia | Lucia , who had been looking steadily out of the carriage-window | Lucia | Lucia | Lucia 's | Lucia | I | I | myself | I | I | Lucia | I | I | Lucia",ally,high,
Novel1,4,1,1,"Octavia , which Miss Belinda thought rather inconsistent","Octavia | Octavia | I | Octavia | I | Miss Octavia Bassett | you | Octavia | you | Octavia , which Miss Belinda thought rather inconsistent | Octavia | Octavia | Octavia | she | she | Octavia | Octavia | Her | she | her | her | Octavia herself | herself | her",hero,high,
Novel1,5,1,1,furious Lady Theobald,Lady Theobald 's | furious Lady Theobald | Lady Theobald | herself | her | Lady Theobald | her | She | herself | I | she | I,villain,high,
Novel1,6,0,0,"a game of lawn-tennis , in which Octavia and Lord Lansdowne had joined","a game of lawn-tennis , in which Octavia and Lord Lansdowne had joined | the game | the game | her game | it | it",,,
Novel1,7,0,0,"lawn-tennis , in which Octavia and Lord Lansdowne had joined","lawn-tennis , in which Octavia and Lord Lansdowne had joined | She | her | her | she | her",,,
Novel1,8,1,1,Octavia and Lord Lansdowne,Octavia and Lord Lansdowne | Lord Lansdowne | him | he | I | you | his | he | he | Lord Lansdowne | Lord Lansdowne | him | he | he | he | Lord Lansdowne,,,
Novel1,9,0,0,Lady Theobald 's errand,Lady Theobald 's errand,,,
Novel1,10,0,0,a haughty wave of the hand,a haughty wave of the hand,,,
Novel1,11,0,0,some time Octavia,some time Octavia,,,
Novel1,12,0,0,a chance of the game,a chance of the game,,,
Novel1,13,0,0,the entrance,the entrance | it,,,
Novel1,14,0,0,"a second , framed in by the swinging vines and their blossoms","a second , framed in by the swinging vines and their blossoms",,,
Novel1,15,0,0,the swinging vines and their blossoms,the swinging vines and their blossoms,,,
Novel1,16,0,0,Barold 's eyes fixed upon her,Barold 's eyes fixed upon her | her eyes | her eyes | Her eyes | eyes on him,,,
Novel1,17,0,0,the swinging vines,the swinging vines,,,
Novel1,18,0,0,their blossoms,their blossoms,,,
Novel1,19,1,0,you,you | she,,,
Novel1,20,0,0,their,their,,,
Novel1,21,0,0,another reason why it should be ` no,another reason why it should be ` no | it,,,
Novel1,22,0,0,Some time,Some time | time,,,
Novel1,23,1,0,you so fond of your father as,you | you | she | She | she | I | I | She | her | her | her | her | her | her | her | she | you | she | I | I | I | I | she | I | she | I | I | I | I | I | I | you | she | me | She | I | myself | I | I | I | Her | her | you so fond of your father as | She | she | I | I | my | she | her | she | I | her | her | her | I | she | I | she | her | her | her | she | I | me | you | you | she | I,,,
Novel1,24,1,0,you,you | they | they | them | they | they,,,
Novel1,25,0,0,a little,a little | a little | it | a little,,,
Novel1,26,0,0,somebody else,somebody else,,,
Novel1,27,0,0,"the repressed energy of his manner , which , he strove to cover by a greater amount of coldness than usual","the repressed energy of his manner , which , he strove to cover by a greater amount of coldness than usual",,,
Novel1,28,0,0,"his manner , which , he strove to cover by a greater amount of coldness than usual","his manner , which , he strove to cover by a greater amount of coldness than usual",,,
Novel1,29,0,0,his manner,his manner,,,
Novel1,30,0,0,Burmistone,Burmistone,,,
Novel1,31,0,0,"Mr. Dugald Binnie , who had deigned to present himself , and was talking to Mr. Burmistone , Lucia , and Miss Belinda","The first person they saw , when they reached the lawn | Mr. Dugald Binnie , who had deigned to present himself , and was talking to Mr. Burmistone , Lucia , and Miss Belinda | Mr. Dugald Binnie | Dugald Binnie | himself | Mr. Dugald Binnie , more | Mr. Dugald Binnie | Dugald Binnie | him | him | him | Mr. Binnie | his | Mr. Dugald Binnie 's",,,
Novel1,32,0,0,a greater amount of coldness,a greater amount of coldness,,,
Novel1,33,0,0,a moment,a moment | a moment | it | a moment,,,
Novel1,34,0,0,the lawn,the lawn,,,
Novel1,35,0,0,the conservatories,the conservatories | the conservatories,,,
Novel1,36,0,0,Lord Lansdowne in course of time,Lord Lansdowne in course of time,,,
Novel1,37,1,0,"Mr. Burmistone , Lucia , and Miss Belinda","Mr. Burmistone , Lucia , and Miss Belinda",,,
Novel1,38,0,0,course of time,course of time,,,
Novel1,39,1,1,Mr. Burmistone,Mr. Burmistone | Mr. Burmistone | myself | me | Mr. Burmistone | Mr. Burmistone,,,
Novel1,40,0,0,the way of my,his way | the way of my,,,
Novel1,41,0,0,the group,the group,,,
Novel1,42,0,0,"the pleasure of surrendering his charge , and watching her","the pleasure of surrendering his charge , and watching her",,,
Novel1,43,0,0,his charge,his charge,,,
Novel1,44,0,0,her remaining oblivious of his presence,her remaining oblivious of his presence,,,
Novel1,45,0,0,his presence,his presence,,,
