doc_id,chain_id,animacy,character,canonical_name,mentions,role,confidence,notes
Novel28,1,1,1,"Marzio , the strong-minded freethinker","Marzio | Marzio | his | his | He | his | he | his | he | his | he | him | he | He | himself | him | he | He | his | his | his | he | his | Marzio | he | his | He | himself | he | himself | his | He | his | himself | his | his | He | him | he | he | Marzio | his | his | Marzio | he | He | he | Marzio | he | him | Marzio 's | Marzio | he | Marzio , the strong-minded freethinker | Marzio 's | his | he | him | Marzio | his",Hero,,
Novel28,2,0,0,ignorance of all that was happening at the church,ignorance of all that was happening at the church,,,
Novel28,3,0,0,his arm,his arm | his arm,,,
Novel28,4,0,0,the church,the church | the church,,,
Novel28,5,0,0,the solitude of his studio,the solitude of his studio | the solitude of his studio,,,
Novel28,6,0,0,his studio,his studio | his studio,,,
Novel28,7,0,0,The boy who alone had remained at work,The boy who alone had remained at work | his | his | the boy,,,
Novel28,8,0,0,a tallow candle,a tallow candle,,,
Novel28,9,0,0,the current of his thoughts,the current of his thoughts,,,
Novel28,10,0,0,his heels,his heels,,,
Novel28,11,0,0,His thoughts,his thoughts | his thoughts | his thoughts | His thoughts | his thoughts,,,
Novel28,12,0,0,his stool,his stool,,,
Novel28,13,0,0,the same channel,the same channel,,,
Novel28,14,0,0,his attention,his attention,,,
Novel28,15,1,0,You,You,,,
Novel28,16,1,0,the lad,me | the lad,,,
Novel28,17,0,0,the details of the design he meditated against his brother 's life,the details of the design he meditated against his brother 's life,,,
Novel28,18,0,0,the design he meditated against his brother 's life,the design he meditated against his brother 's life,,,
Novel28,19,0,0,the heavy outer door,the heavy outer door,,,
Novel28,20,1,0,his brother 's life,his brother 's life | his life | this life | life for himself | his life | the life,,,
Novel28,21,1,1,his brother 's,his brother 's | his brother | his brother 's | his brother | his brother 's | my brother | his brother | his brother | his brother 's | his brother | his brother | his brother 's | his brother | his brother 's,,,Paolo
Novel28,22,0,0,some time,some time | time | time | time | time,,,
Novel28,23,0,0,the street in the dusk,the street in the dusk,,,
Novel28,24,0,0,the dusk,the dusk,,,
Novel28,25,0,0,another influence,another influence,,,
Novel28,26,0,0,his brain,his brain,,,
Novel28,27,0,0,the stairs,the stairs,,,
Novel28,28,0,0,The moment,the moment when he had been frightened by the sound behind him while he was examining the hole beneath the strong box | the moment | The moment,,,
Novel28,29,0,0,the many emotions of the day,the many emotions of the day,,,
Novel28,30,0,0,the sound behind him,the sound behind him,,,
Novel28,31,0,0,last repeating his conclusion,last repeating his conclusion,,,
Novel28,32,0,0,the hole,the hole,,,
Novel28,33,0,0,the strong box,the strong box,,,
Novel28,34,0,0,such a senseless fear,such a senseless fear,,,
Novel28,35,0,0,a change of feeling which he did not wholly realise,a change of feeling which he did not wholly realise,,,
Novel28,36,0,0,a permanent impression,a permanent impression,,,
Novel28,37,0,0,the first time in many years,the first time in many years,,,
Novel28,38,0,0,many years,many years,,,
Novel28,39,0,0,"time at the door , and more than once","time at the door , and more than once",,,
Novel28,40,0,0,his brother alive and well,his brother alive and well,,,
Novel28,41,0,0,time at the door,time at the door,,,
Novel28,42,0,0,"the door , followed by old Assunta holding up her apron to her eyes","the door | the door | the door | the door , followed by old Assunta holding up her apron to her eyes | the door",,,
Novel28,43,0,0,more than once,more than once,,,
Novel28,44,0,0,"that day so often fancied him dead , lying on the floor of the workshop","that day so often fancied him dead , lying on the floor of the workshop | It",,,
Novel28,45,0,0,his eyes,his eyes | his eyes | his eyes | her eyes | his eyes | her eyes,,,
Novel28,46,0,0,the floor of the workshop,the floor of the workshop,,,
Novel28,47,0,0,several seconds,several seconds,,,
Novel28,48,0,0,the safe,the safe,,,
