doc_id,chain_id,animacy,character,canonical_name,mentions,role,confidence,notes
Novel2,1,0,0,Friday,Friday,,,
Novel2,2,0,0,morning,morning,,,
Novel2,3,1,0,the children and their father,the children and their father,,,
Novel2,4,1,1,"the children , as the train moved away from Windermere station and left Aunt Emma standing on the platform ; and Aunt Emma nodded and smiled and waved her handkerchief to them till they were quite out of sight","the children | their | the children and she | the children | them | the children | they | them | they | they | they | them | they | they | us | the children , as the train moved away from Windermere station and left Aunt Emma standing on the platform ; and Aunt Emma nodded and smiled and waved her handkerchief to them till they were quite out of sight | the children",,,
Novel2,5,1,0,their father,their father,,,
Novel2,6,0,0,the farm,the farm,,,
Novel2,7,0,0,news of Becky,news of Becky,,,
Novel2,8,1,0,She,She | she | she | her | she | her | her | she | her,,,
Novel2,9,0,0,a bad night Mr. Backhouse said,a bad night Mr. Backhouse said,,,
Novel2,10,1,1,Mrs. Backhouse,Mr. Backhouse | Mr. Backhouse | Mr. Backhouse | Mr. Backhouse | Mrs. Backhouse | Backhouse | even John Backhouse | himself | John Backhouse 's,,,
Novel2,11,0,0,some milk and beef-tea,some milk and beef-tea,,,
Novel2,12,1,0,her father and mother,her father and mother | they,,,
Novel2,13,1,1,Tiza and baby and Mrs. Backhouse,"Tiza | Tiza | Tiza | her | she | I | Tiza | her | she | she | Tiza , sitting down beside her sister , as if nothing had happened , `` here 's some strawberries | Tiza | her | me | Tiza | her | I | Tiza shortly | her | she | her | her | Tiza | Tiza | Tiza | Tiza and baby and Mrs. Backhouse | Tiza and baby | Tiza and Olly | Tiza | they",,,
Novel2,14,1,1,The doctor,The doctor | the doctor | the doctor | the doctor | the doctor,,,
Novel2,15,0,0,two,two | two,,,
Novel2,16,0,0,Quiet and rest,Quiet and rest,,,
Novel2,17,0,0,her well,her well,,,
Novel2,18,0,0,a day or two,a day or two,,,
Novel2,19,0,0,Just the day,a day | Just the day | perhaps some day | alone some day,,,
Novel2,20,1,1,"Milly , when they could not see Aunt Emma any more , and the last bit of Brownholme was slipping away , away , quite out of sight , `` I think Ravensnest is the nicest place we ever stopped at","Milly | her | her | Milly | Milly | her | her | Milly | Milly | I | We | Milly , `` why , mother gives you some every day | Milly | Milly and I | Milly | Milly , putting her hand over | Milly | her | Milly | I | my | Milly | I | I | Milly | I | Milly , when the time came to go away | Milly | I | we | Milly and Olly | Milly | she | Milly | she | you dear mountains , '' | Milly | she | Milly | Milly and Olly | Milly | herself | Milly , when they could not see Aunt Emma any more , and the last bit of Brownholme was slipping away , away , quite out of sight , `` I think Ravensnest is the nicest place we ever stopped at | Milly | I | I | I | Milly",hero,high,
Novel2,21,1,1,"Olly , with his eyes fastened on Becky 's plate of strawberries , which was on the chest of drawers","Olly | Olly | Olly | his | Olly , `` did you kick | Olly | I | I | Olly , with his eyes fastened on Becky 's plate of strawberries , which was on the chest of drawers | Olly | his | you funny boy , '' | I | I | Olly | you | you | his | Olly | Olly | his | Olly | Olly | Olly | Olly",hero,high,
Novel2,22,0,0,a long sleep,a long sleep,,,
Novel2,23,1,0,Milly and Olly,Milly and Olly | them | they | they | They,,,
Novel2,24,0,0,her almost as merry,her almost as merry,,,
Novel2,25,0,0,"the Wheelers 's , though they were very kind to her","the Wheelers 's , though they were very kind to her",,,
Novel2,26,0,0,the Wheelers 's,the Wheelers 's,,,
Novel2,27,1,1,Mrs. Wheeler,Mrs. Wheeler | her,,,
Novel2,28,0,0,the farm unknown to anybody,the farm unknown to anybody,,,
Novel2,29,0,0,porridge for breakfast,porridge for breakfast,,,
Novel2,30,0,0,"her head , when she and Milly were out together","her head , when she and Milly were out together",,,
Novel2,31,0,0,his head,her head | his head,,,
Novel2,32,1,0,she and Milly,she and Milly | us,,,
Novel2,33,0,0,next Charlie,next Charlie,,,
Novel2,34,1,0,He,He | He | him,,,
Novel2,35,0,0,this morning with treacle,this morning with treacle,,,
Novel2,36,0,0,a clout,a clout,,,
Novel2,37,0,0,the whole,the whole | the whole,,,
Novel2,38,1,0,she,she | she,,,
Novel2,39,0,0,some capital times,some capital times,,,
Novel2,40,1,1,Mr. Wheeler,Wheeler the gardener | Wheeler | Mr. Wheeler,,,
Novel2,41,0,0,the gardener,the gardener,,,
Novel2,42,0,0,strawberries and currants,strawberries and currants,,,
Novel2,43,0,0,"jam , a delightful piece of work , which helped to keep Tiza out of mischief","jam , a delightful piece of work , which helped to keep Tiza out of mischief",,,
Novel2,44,0,0,a delightful piece of work,a delightful piece of work,,,
Novel2,45,0,0,her contented,her contented,,,
Novel2,46,0,0,the last of them,last | last | the last of them,,,
Novel2,47,0,0,three days,three days,,,
Novel2,48,0,0,the house,the house | the house,,,
Novel2,49,0,0,one,one,,,
Novel2,50,0,0,one bright evening Tiza,one bright evening Tiza | her,,,
Novel2,51,0,0,the farmhouse,the farmhouse,,,
Novel2,52,1,0,"her mother to the little room where Becky was lying , a white-faced feverish little creature , low","her mother to the little room where Becky was lying , a white-faced feverish little creature , low | mother 's | her mother | her mother | she | Mother 's | mother 's",,,
Novel2,53,0,0,"the little room where Becky was lying , a white-faced feverish little creature , low","the little room where Becky was lying , a white-faced feverish little creature , low",,,
Novel2,54,0,0,"a white-faced feverish little creature , low","a white-faced feverish little creature , low",,,
