doc_id,chain_id,animacy,character,canonical_name,mentions,role,confidence,notes
Novel15,1,1,0,"my uncle , Sir John , in Germany","my uncle , Sir John , in Germany",,,
Novel15,2,0,0,first,first | first | first | first | first | first | first,,,
Novel15,3,1,1,"my uncle , Sir John","my uncle , Sir John | my uncle | my uncle",Ally,,
Novel15,4,0,0,the feet of the Prince,the feet of the Prince,,,
Novel15,5,1,1,the Prince,"the Prince | his | his | he | him | his | the Prince | the Prince | you , who were bold with me in my greatness | the Prince",Hero,,
Novel15,6,0,0,"his heart , which had at first by far outstripped his running","his heart , which had at first by far outstripped his running | his heart | his heart",,,
Novel15,7,0,0,a family trait,a family trait,,,
Novel15,8,0,0,his running,his running,,,
Novel15,9,0,0,some of his GRAND AIR and studious courtesy,some of his GRAND AIR and studious courtesy,,,
Novel15,10,0,0,his GRAND AIR and studious courtesy,his GRAND AIR and studious courtesy,,,
Novel15,11,1,1,Seraphina 's,Seraphina | her | she | her | her | she | Seraphina 's | Seraphina | Seraphina | Seraphina | she | her | her | her | her | She | her | her | Seraphina | she | Seraphina | she | Seraphina | She | her | Seraphina | Seraphina | Seraphina | she | Seraphina | she | she | Seraphina,Hero,,
Novel15,12,0,0,his GRAND AIR,his GRAND AIR,,,
Novel15,13,0,0,the misfortune or to yearn for the sight of Seraphina,the misfortune or to yearn for the sight of Seraphina,,,
Novel15,14,0,0,the misfortune,the misfortune | her misfortune | the misfortune,,,
Novel15,15,0,0,May 30th,May 30th,,,
Novel15,16,0,0,the sight of Seraphina,the sight of Seraphina,,,
Novel15,17,0,0,30th,30th,,,
Novel15,18,0,0,the memory of her obdurate coldness,the memory of her obdurate coldness,,,
Novel15,19,0,0,her obdurate coldness,her obdurate coldness,,,
Novel15,20,0,0,"a most REFINED , INTELLIGENT woman","a most REFINED , INTELLIGENT woman",,,
Novel15,21,0,0,a most REFINED,a most REFINED,,,
Novel15,22,0,0,"the old school , now , HELAS","the old school , now , HELAS",,,
Novel15,23,0,0,his own habitual diffidence of self,his own habitual diffidence of self,,,
Novel15,24,0,0,"the old school , now","the old school , now",,,
Novel15,25,0,0,the old school,the old school,,,
Novel15,26,0,0,Felsenburg,Felsenburg,,,
Novel15,27,0,0,SICILY,SICILY | it,,,
Novel15,28,1,1,"Sir John -LRB- 2 vols. , London : Longman , Hurst , Rees , Orme and Brown -RRB-","Sir John | him | he | he | he | himself | him | his | his | he | he | his | his | he | he | his | his | he | him | him | he | Sir John -LRB- 2 vols. , London : Longman , Hurst , Rees , Orme and Brown -RRB- | Sir John | John | His | Sir John | John",Ally,,
Novel15,29,0,0,my REMARKS ON SICILY,my REMARKS ON SICILY,,,
Novel15,30,0,0,time,time | it | time,,,
Novel15,31,0,0,the Felsenburg,the Felsenburg,,,
Novel15,32,0,0,"more of grace - I feared she thought there was less energy - assured no - a softer style of presentation , more of the LITERARY GRACE , but the same firm grasp of circumstance and force of thought - in short , just Buttonhole 's opinion","more of grace - I feared she thought there was less energy - assured no - a softer style of presentation , more of the LITERARY GRACE , but the same firm grasp of circumstance and force of thought - in short , just Buttonhole 's opinion",,,
Novel15,33,0,0,"no - a softer style of presentation , more of the LITERARY GRACE , but the same firm grasp of circumstance and force of thought -","no - a softer style of presentation , more of the LITERARY GRACE , but the same firm grasp of circumstance and force of thought -",,,
Novel15,34,0,0,a softer style of presentation,a softer style of presentation | force of thought,,,
Novel15,35,0,0,"more of the LITERARY GRACE , but the same firm grasp of circumstance","more of the LITERARY GRACE , but the same firm grasp of circumstance",,,
Novel15,36,0,0,more of the LITERARY GRACE,more of the LITERARY GRACE,,,
Novel15,37,0,0,the LITERARY GRACE,the LITERARY GRACE,,,
Novel15,38,0,0,unloved caresses,unloved caresses,,,
Novel15,39,0,0,the same firm grasp of circumstance,the same firm grasp of circumstance,,,
Novel15,40,0,0,the wife who had spurned him,the wife who had spurned him | the wife 's,,,
Novel15,41,0,0,"short , just Buttonhole 's opinion","short , just Buttonhole 's opinion",,,
Novel15,42,0,0,Buttonhole 's opinion,short | Buttonhole 's opinion,,,
Novel15,43,0,0,The sore spots upon his vanity,The sore spots upon his vanity,,,
Novel15,44,0,0,his vanity,his vanity,,,
Novel15,45,0,0,Buttonhole 's,Buttonhole 's,,,
Novel15,46,0,0,Much,Much,,,
Novel15,47,0,0,your anger,his anger | your anger,,,
Novel15,48,0,0,a real esteem for this patrician lady,a real esteem for this patrician lady,,,
Novel15,49,0,0,the carriage of a hostile generosity,the carriage of a hostile generosity,,,
Novel15,50,1,0,this patrician lady,this patrician lady,,,
Novel15,51,0,0,a hostile generosity,a hostile generosity,,,
Novel15,52,0,0,some time,some time,,,
Novel15,53,1,0,his unloving wife,his unloving wife,,,
Novel15,54,0,0,the suite of Lord Protocol,the suite of Lord Protocol,,,
Novel15,55,0,0,Lord Protocol,Lord Protocol,,,
Novel15,56,0,0,distant self-denial,distant self-denial,,,
Novel15,57,1,0,us,us,,,
Novel15,58,0,0,Admiral Yardarm 's flag-ship,Admiral Yardarm 's flag-ship,,,
Novel15,59,0,0,Seraphina 's disaffection,Seraphina 's disaffection,,,
Novel15,60,0,0,Admiral Yardarm 's,Admiral Yardarm 's,,,
Novel15,61,0,0,one of his chief causes of regret,one of his chief causes of regret,,,
Novel15,62,0,0,the innocence of a child,the innocence of a child,,,
Novel15,63,0,0,most SPIRITUELLE and sympathetic lady,most SPIRITUELLE and sympathetic lady,,,
Novel15,64,1,0,a child,a child,,,
Novel15,65,0,0,most SPIRITUELLE,most SPIRITUELLE,,,
Novel15,66,1,0,a younger brother,a younger brother,,,
Novel15,67,0,0,a corner,a corner,,,
Novel15,68,1,1,the Princess,the Princess | her | She | her | she | she | the Princess | the Princess,Hero,,
Novel15,69,0,0,his first thought to reassure her of the purity of his respect,his first thought to reassure her of the purity of his respect,,,
Novel15,70,0,0,the purity of his respect,the purity of his respect,,,
Novel15,71,0,0,his respect,his respect,,,
Novel15,72,0,0,her part,her part,,,
Novel15,73,0,0,a little cry,a little cry,,,
Novel15,74,0,0,the most guilty timidity,the most guilty timidity,,,
Novel15,75,1,1,Otto the Hunter,Otto | he | his | Otto | Otto | Otto | Otto the Hunter | Otto | Otto | Otto | Otto | Otto | he | Otto the Hunter | Otto | him | his | him | his | his | he | he | himself | Otto | his | his | him | he | he | He | Otto | Otto,Hero,,
Novel15,76,1,0,"you , as you have been always ; me , as I was - me , above all","I | I | me | my | I | I | I | I | me | I | I | I | I | I | myself | mine | my | I | I | my | me | me | My | me | I | I | I | me | me | my | I | My | I | I | my | I | me | my | I | a pleasant fellow | I | my | me | I | no gentleman , no | no gentleman | no | I | I | I | you to Mittwalden | My | My | I | me | I | me | my | I | my | my | I | an habitual drinker | I | I | I | I | my | I | I | I | I | I | myself | I | My | I | my | my | I | ` No | I | I | I | me | me | I | I | I | I | I | I | I | I | I | I | I | I | I | I | I | myself | I | I | me | you , as you have been always ; me , as I was - me , above all | me , as I was | me | I | me , above all | me | I | I | me | I | myself | I | me | me | you ; let me be your servant ; it is enough for me to serve you and to be near you ; let me be near you , dear - do not send me away | me | your servant | me | me | you , dear | me | I | my | me | I | I | my | I | me | I - who had no merit but a love , slavish and unerect - | my | I | me a small volume -LRB- printed for private circulation : no printer 's name ; n.d. -RRB- , ` Poesies par Frederic et Amelie | Mine | me | I | I | I | I | I | I | I | my | me | my | me | my | me | me | my | my | I | I | me",,,
Novel15,77,1,0,herself,with a | her | she | she | herself | she,,,
Novel15,78,0,0,his resolutions,his resolutions,,,
Novel15,79,0,0,the sight of her weariness and disorder,the sight of her weariness and disorder,,,
Novel15,80,0,0,her weariness and disorder,her weariness and disorder,,,
Novel15,81,0,0,they,they,,,
Novel15,82,0,0,an,an,,,
Novel15,83,0,0,the interview,the interview,,,
Novel15,84,0,0,the golden hour,the golden hour,,,
Novel15,85,0,0,protestations,protestations,,,
Novel15,86,1,0,you,you,,,
Novel15,87,0,0,"own , my faults","own , my faults",,,
