doc_id,chain_id,animacy,character,canonical_name,mentions,role,confidence,notes
Novel16,1,1,1,"Beatrice , who came next","Beatrice | Beatrice 's | Beatrice | Beatrice | Beatrice 's | Beatrice | him | Beatrice | Beatrice | Beatrice 's | Beatrice | Beatrice | him | he | her husband | his | his | Beatrice on her side | he | Beatrice | him | Beatrice | Beatrice 's | our dear Beatrice | he | Beatrice 's | him | Beatrice | Beatrice | Beatrice | Beatrice | Beatrice 's | Beatrice | his | he | Beatrice | Beatrice | Beatrice | he | himself | Beatrice | Beatrice | he | his | he | he | Beatrice | Beatrice | Beatrice , who came next | Beatrice | Beatrice | Beatrice | Beatrice | Beatrice | Beatrice",Hero,,
Novel16,2,1,0,she,she,,,
Novel16,3,0,0,the steep ascent,the steep ascent,,,
Novel16,4,1,0,herself,She | herself | she,,,
Novel16,5,0,0,the hotel,the hotel,,,
Novel16,6,1,1,Bastianello 's,"Bastianello | him | his | He | him | Bastianello | Bastianello | Bastianello | Bastianello | his | He | himself | he | him , a couple of fathoms | he | he | he | he | He | he | he | him | he | himself | Bastianello | him | Bastianello | Bastianello 's | him | he | Bastianello | Bastianello | his | he | his | Bastianello | he | Bastianello 's | his | his | Bastianello | he | Bastianello",Ally,,
Novel16,7,0,0,the scenery for a comedy,the scenery for a comedy,,,
Novel16,8,1,1,herself with trying to see into Bastianello 's eyes,"Teresina | she | Teresina | Teresina | herself | Teresina | Teresina | her | she | she | herself with trying to see into Bastianello 's eyes | She | she | Teresina | Teresina | Teresina | her | she | herself with looking on , while San Miniato and Beatrice silently watched the proceedings from their place | Teresina | Teresina | you | she | Teresina | her | her | she | she | herself",Ally,,
Novel16,9,0,0,a comedy,a comedy,,,
Novel16,10,1,0,Bastianello and Teresina,Bastianello and Teresina | they | they,,,
Novel16,11,0,0,no word,a word | no word,,,
Novel16,12,0,0,a whisper and Ruggiero,a whisper and Ruggiero,,,
Novel16,13,0,0,the dark outline of Beatrice 's graceful figure,the dark outline of Beatrice 's graceful figure,,,
Novel16,14,0,0,Beatrice 's graceful figure,Beatrice 's graceful figure,,,
Novel16,15,0,0,her hands in applause,her hands in applause | his hands,,,
