doc_id,chain_id,animacy,character,canonical_name,mentions,role,confidence,notes
Novel23,1,0,0,"Brookfield on the morning of December 3 , ' 84","Brookfield on the morning of December 3 , ' 84",,,
Novel23,2,0,0,"the morning of December 3 , ' 84","the morning of December 3 , ' 84 | the morning",,,
Novel23,3,0,0,"December 3 , ' 84","December 3 , ' 84",,,
Novel23,4,0,0,3-Dec,3-Dec,,,
Novel23,5,0,0,84,84,,,
Novel23,6,0,0,the rain,the rain | the rain | it,,,
Novel23,7,0,0,the midst of a profound silence,the midst of a profound silence,,,
Novel23,8,0,0,a profound silence,a profound silence,,,
Novel23,9,0,0,The trees,The trees,,,
Novel23,10,0,0,the grey air,the grey air | it | the air,,,
Novel23,11,0,0,the falling leaf,the falling leaf,,,
Novel23,12,0,0,one,one,,,
Novel23,13,0,0,the wet sheep,the wet sheep,,,
Novel23,14,0,0,"an outside car , one seat overturned to save the cushions from the wet","an outside car , one seat overturned to save the cushions from the wet",,,
Novel23,15,0,0,an outside car,an outside car,,,
Novel23,16,0,0,one seat overturned to save the cushions from the wet,one seat overturned to save the cushions from the wet,,,
Novel23,17,0,0,the cushions,the cushions,,,
Novel23,18,0,0,the wet,the wet,,,
Novel23,19,0,0,the avenue,the avenue,,,
Novel23,20,0,0,"a shaggy horse and a wild-looking driver in a long , shaggy frieze ulster","a shaggy horse and a wild-looking driver in a long , shaggy frieze ulster",,,
Novel23,21,0,0,a shaggy horse,a shaggy horse,,,
Novel23,22,0,0,"a wild-looking driver in a long , shaggy frieze ulster","a wild-looking driver in a long , shaggy frieze ulster",,,
Novel23,23,0,0,"a long , shaggy frieze ulster","a long , shaggy frieze ulster",,,
Novel23,24,0,0,a long,a long,,,
Novel23,25,1,1,Alice 's,Alice | her | Alice | Alice | Alice | Alice 's | Alice | she | her | her | She | her | She | her | Alice | Alice 's | she | her | Alice | her | her | her | She | her | she | her | she | she | she | her | her | she | she | her | Alice | Alice | she doing | She | She | her | she | she | she | Alice | Alice,Hero,,
Novel23,26,0,0,the last moment,the last moment | the moment | it | its,,,
Novel23,27,0,0,the drawing-room door,the drawing-room door | the door,,,
Novel23,28,1,0,her mother,her mother | her,,,
Novel23,29,0,0,her good-bye,her good-bye,,,
Novel23,30,0,0,one,one,,,
Novel23,31,1,1,Mrs. Barton,Mrs. Barton | her | she | her | her,Villain,,More of an antagonist
Novel23,32,0,0,one more kiss,one more kiss,,,
Novel23,33,0,0,her sister 's pale cheek,her sister 's pale cheek,,,
Novel23,34,1,0,her sister 's,her sister 's,,,
Novel23,35,0,0,a passionate flood of tears,a passionate flood of tears,,,
Novel23,36,0,0,tears,tears,,,
Novel23,37,0,0,Gladys,Gladys | Gladys,,,
Novel23,38,1,1,Zoe Brennan,Zoe Brennan | Zoe | Zoe | Zoe,Ally,,
Novel23,39,0,0,"streaming mackintoshes , and leaning on dripping umbrellas","streaming mackintoshes , and leaning on dripping umbrellas",,,
Novel23,40,0,0,streaming mackintoshes,streaming mackintoshes,,,
Novel23,41,0,0,umbrellas,umbrellas,,,
Novel23,42,0,0,"her husband , and Gladys and Zoe Brennan","her husband , and Gladys and Zoe Brennan",,,
