doc_id,chain_id,animacy,character,canonical_name,mentions,role,confidence,notes
Novel25,1,1,1,Mr. Utterson ; for he was undemonstrative at the best,"MR. UTTERSON | his | his | his | his | He | himself | he | he | he | I | he | I | my | Mr. Utterson ; for he was undemonstrative at the best | his | his | Mr. Utterson | Utterson | I | my | I | I | I | my | my | me | me | I | my | me | my | I | I | I | I | I | I | my | I | my | I | myself | myself | my | I | myself | I | Mr. Utterson | you | Mr. Utterson | I | I | I | Mr. Utterson | Utterson | I | Mr. Utterson | I | I | yet I | I | I | I | I | I | I | Mr. Utterson | he | Utterson ; `` I know it must seem strange | Mr. Utterson | he | I | my | evening Mr. Utterson | his | his | his | he | his | he | his | Mr. Utterson , though he took charge of it now that it was made | Mr. Utterson | Utterson | he | Mr. Utterson | Utterson | he | his | him | Utterson | I | Mr. Utterson | he | He | his | his | he | you | he | Mr. Utterson 's | he | him | his | he | his | He | he would see a room in a rich house , where his friend lay asleep , dreaming and smiling at his dreams ; and then the door of that room would be opened , the curtains of the bed plucked apart , the sleeper recalled , and lo | his | his | he",Hero,,
Novel25,2,1,1,a man of a rugged,the lawyer | a man of a rugged | the lawyer 's | the lawyer | the lawyer | the lawyer | I | I | my | the lawyer | I | the lawyer 's | him | his | his | his | he | his | I | he | he | I | he | his | his | he | the man | the lawyer | his | I | he | I | I | I | I | the man | the lawyer | him | he | his | the lawyer | he | he | his | him | his | the lawyer 's | he | him | he,Hero,,
Novel25,3,0,0,a rugged,a rugged | that,,,
Novel25,4,0,0,"a smile ; cold , scanty and embarrassed in discourse","a smile ; cold , scanty and embarrassed in discourse",,,
Novel25,5,0,0,"sentiment ; lean , long , dusty","sentiment ; lean , long , dusty",,,
Novel25,6,0,0,"the great , dark bed on which he tossed to and fro , until the small hours of the morning began to grow large","the great , dark bed on which he tossed to and fro , until the small hours of the morning began to grow large | the bed",,,
Novel25,7,0,0,"lean , long , dusty","lean , long , dusty",,,
Novel25,8,0,0,friendly meetings,friendly meetings,,,
Novel25,9,0,0,the small hours of the morning,the small hours of the morning,,,
Novel25,10,0,0,the wine,the wine | its | his wine,,,
Novel25,11,0,0,his taste,his taste,,,
Novel25,12,0,0,a night of little ease,a night of little ease,,,
Novel25,13,0,0,something eminently human,something eminently human,,,
Novel25,14,0,0,"his toiling mind , toiling in mere darkness","his toiling mind , toiling in mere darkness",,,
Novel25,15,0,0,his eye ; something,his eye ; something,,,
Novel25,16,0,0,toiling in mere darkness,his toiling mind | toiling in mere darkness,,,
Novel25,17,0,0,its way,its way,,,
Novel25,18,0,0,his talk,his talk,,,
Novel25,19,0,0,Six,Six | it,,,
Novel25,20,0,0,the bells of the church that was so conveniently near to Mr. Utterson 's dwelling,the bells of the church that was so conveniently near to Mr. Utterson 's dwelling,,,
Novel25,21,0,0,these silent symbols of the after-dinner face,these silent symbols of the after-dinner face,,,
Novel25,22,0,0,the church that was so conveniently near to Mr. Utterson 's dwelling,the church that was so conveniently near to Mr. Utterson 's dwelling,,,
Novel25,23,0,0,the after-dinner face,the after-dinner face,,,
Novel25,24,0,0,Mr. Utterson 's dwelling,Mr. Utterson 's dwelling,,,
Novel25,25,0,0,the acts,the acts,,,
Novel25,26,1,0,his life,his life,,,
Novel25,27,0,0,digging at the problem,digging at the problem,,,
Novel25,28,0,0,one,one,,,
Novel25,29,0,0,the problem,the problem,,,
Novel25,30,0,0,gross,gross,,,
Novel25,31,0,0,a taste for vintages,a taste for vintages,,,
Novel25,32,0,0,the intellectual side,the intellectual side | his side,,,
Novel25,33,0,0,vintages,vintages,,,
Novel25,34,0,0,his imagination,his imagination,,,
Novel25,35,0,0,the theatre,the theatre,,,
Novel25,36,0,0,the doors of one,the doors of one,,,
Novel25,37,0,0,the gross darkness of the night and the curtained room,the gross darkness of the night and the curtained room,,,
Novel25,38,0,0,twenty years,twenty years,,,
Novel25,39,0,0,the night and the curtained room,the night and the curtained room,,,
Novel25,40,0,0,an approved tolerance for others,an approved tolerance for others,,,
Novel25,41,0,0,the curtained room,the curtained room | that room,,,
Novel25,42,0,0,others,others | their,,,
Novel25,43,0,0,Mr. Enfield 's tale,Mr. Enfield 's tale,,,
Novel25,44,0,0,the high pressure of spirits involved in their misdeeds,the high pressure of spirits involved in their misdeeds,,,
Novel25,45,0,0,spirits involved in their misdeeds,spirits involved in their misdeeds,,,
Novel25,46,0,0,his mind in a scroll of lighted pictures,his mind in a scroll of lighted pictures,,,
Novel25,47,0,0,their misdeeds,their misdeeds,,,
Novel25,48,0,0,a scroll of lighted pictures,a scroll of lighted pictures,,,
Novel25,49,0,0,Cain 's,Cain 's,,,
Novel25,50,0,0,lighted pictures,lighted pictures,,,
Novel25,51,0,0,Cain 's heresy,Cain 's heresy,,,
Novel25,52,0,0,the great field of lamps of a nocturnal city ; then of the figure of a man walking swiftly ; then of a child running from the doctor 's ; and then these,the great field of lamps of a nocturnal city ; then of the figure of a man walking swiftly ; then of a child running from the doctor 's ; and then these,,,
Novel25,53,0,0,lamps of a nocturnal city,lamps of a nocturnal city,,,
Novel25,54,0,0,a nocturnal city,a nocturnal city,,,
Novel25,55,1,0,my brother,my brother | his,,,
Novel25,56,0,0,then of the figure of a man walking swiftly,then of the figure of a man walking swiftly,,,
Novel25,57,0,0,the figure of a man walking swiftly,the figure of a man walking swiftly,,,
Novel25,58,1,0,the devil,the devil,,,
Novel25,59,0,0,a man walking swiftly,a man walking swiftly,,,
Novel25,60,0,0,his own way,his own way,,,
Novel25,61,0,0,then of a child running from the doctor 's,then of a child running from the doctor 's,,,
Novel25,62,0,0,a child running from the doctor 's,a child running from the doctor 's,,,
Novel25,63,1,0,this character,this character | his | his | he | his | he,,,
Novel25,64,0,0,his fortune to be the last reputable acquaintance and the last good influence in the lives of down-going men,his fortune to be the last reputable acquaintance and the last good influence in the lives of down-going men,,,
Novel25,65,0,0,the last reputable acquaintance and the last good influence in the lives of down-going men,the last reputable acquaintance and the last good influence in the lives of down-going men,,,
Novel25,66,0,0,her screams,her screams,,,
Novel25,67,0,0,the last reputable acquaintance,the last reputable acquaintance,,,
Novel25,68,0,0,the last good influence in the lives of down-going men,the last good influence in the lives of down-going men,,,
Novel25,69,0,0,the lives of down-going men,the lives of down-going men,,,
