doc_id,chain_id,animacy,character,canonical_name,mentions,role,confidence,notes
Novel3,1,0,0,a thing or two,a thing or two,,,
Novel3,2,1,0,I,I | I | my | I | my | me | I | I | you | your | you | your | you | you | you | you | you,,,
Novel3,3,0,0,a thing,a thing,,,
Novel3,4,1,1,an easy man -- I 'm quite the gentleman,"Silver | Silver | I | my | my | I | I | my | Silver | Silver giving a little | Silver | I | Silver , `` your head ai n't much account , nor ever was | Silver | I | I | I | my | I | I | the man for me | you | Silver ; `` rough and ready | you | I | an easy man -- I 'm quite the gentleman | I | quite the gentleman | you | I | my | I | my | I | I | Silver | I | I | I | he | me | my | you | 's | Silver , `` I trust you | Silver | I | I | Silver | himself",Adversary,,
Novel3,5,1,1,old Flint,Flint | Flint 's | Flint | Flint | that | my story | Flint | Flint 's | Flint | Flint 's | Flint 's | Flint | Flint 's | old Flint | Flint,,,
Novel3,6,0,0,"y lay your course , and a p ` int to windward","y lay your course , and a p ` int to windward",,,
Novel3,7,0,0,my timber leg,my timber leg | my leg,,,
Novel3,8,0,0,y lay your course,y lay your course,,,
Novel3,9,0,0,The same broadside I lost my leg,The same broadside I lost my leg | It,,,
Novel3,10,0,0,a p ` int to windward,a p ` int to windward,,,
Novel3,11,0,0,int to windward,int to windward,,,
Novel3,12,1,1,"Old Pew , as had lost his sight , and might have thought shame","old Pew | Old Pew , as had lost his sight , and might have thought shame | Old Pew | Pew",Villain,,
Novel3,13,0,0,carriages,carriages,,,
Novel3,14,0,0,his deadlights,his deadlights,,,
Novel3,15,1,0,his,his,,,
Novel3,16,0,0,But not you !,But not you !,,,
Novel3,17,0,0,Corso Castle,Corso Castle,,,
Novel3,18,0,0,"a master surgeon , him that ampytated me -- out of college and all -- Latin by the bucket , and what not","a master surgeon , him that ampytated me -- out of college and all -- Latin by the bucket , and what not",,,
Novel3,19,1,0,him that ampytated me,a master surgeon | him that ampytated me | he,,,
Novel3,20,0,0,your mouthful of rum,your mouthful of rum,,,
Novel3,21,0,0,"college and all -- Latin by the bucket , and what","college and all -- Latin by the bucket , and what",,,
Novel3,22,0,0,tomorrow,tomorrow,,,
Novel3,23,0,0,the bucket,the bucket,,,
Novel3,24,0,0,Roberts ' men,what | That | Roberts ' men | that | their | men now | 'em aboard here | 'em | what,,,
Novel3,25,1,0,you,you | you,,,
Novel3,26,1,0,a dog,a dog | her,,,
Novel3,27,0,0,"a kind of a chapling , John","a kind of a chapling , John",,,
Novel3,28,0,0,the rest,the rest,,,
Novel3,29,1,0,"a chapling , John","a chapling , John",,,
Novel3,30,0,0,a chapling,a chapling,,,
Novel3,31,1,0,That,"others as could hand and steer as well as you | They | they | They | so high and dry , nohow | their | they | they | they | they | we | 'em | we | 'em | That | 'em | That | 'em | That | that",,,
Novel3,32,1,0,Roberts ',Roberts ',,,
Novel3,33,0,0,names to their ships -- ROYAL FORTUNE,names to their ships -- ROYAL FORTUNE,,,
Novel3,34,0,0,a bit o ' fun,a bit o ' fun,,,
Novel3,35,0,0,their ships,their ships,,,
Novel3,36,0,0,one,one,,,
Novel3,37,0,0,a ship,a ship | it,,,
Novel3,38,0,0,"their fling , like jolly companions every one","their fling , like jolly companions every one",,,
Novel3,39,0,0,Malabar,Malabar,,,
Novel3,40,0,0,England 's,England | it | England | England | England 's | England 's,,,
Novel3,41,0,0,jolly companions,jolly companions,,,
Novel3,42,0,0,the CASSANDRA,the CASSANDRA,,,
Novel3,43,1,0,he,he | he,,,
Novel3,44,1,0,us,us,,,
Novel3,45,1,0,a beggar-man,a beggar-man,,,
Novel3,46,1,0,the viceroy of the Indies,the viceroy of the Indies | He,,,
Novel3,47,1,0,the Indies,the Indies,,,
Novel3,48,0,0,Savannah,Savannah,,,
Novel3,49,0,0,"the old WALRUS , Flint 's old ship","the old WALRUS , Flint 's old ship",,,
Novel3,50,0,0,the old WALRUS,the old WALRUS,,,
Novel3,51,1,0,a sweet crew,a sweet crew,,,
Novel3,52,0,0,Flint 's old ship,Flint 's old ship,,,
Novel3,53,0,0,"y , where are they","y , where are they",,,
Novel3,54,0,0,the red blood and fit to sink with gold,the red blood and fit to sink with gold,,,
Novel3,55,0,0,"another voice , that of the youngest hand on board , and evidently full of admiration","another voice , that of the youngest hand on board , and evidently full of admiration",,,
Novel3,56,0,0,"that of the youngest hand on board , and evidently full of admiration","another voice | that of the youngest hand on board , and evidently full of admiration",,,
Novel3,57,0,0,"the youngest hand on board , and evidently full of admiration","the youngest hand on board , and evidently full of admiration",,,
Novel3,58,0,0,the youngest hand on board,the youngest hand on board | my hand | it,,,
Novel3,59,0,0,full of admiration,full of admiration,,,
Novel3,60,0,0,"the flower of the flock , was Flint","the flower of the flock , was Flint",,,
Novel3,61,0,0,the flock,the flock,,,
Novel3,62,1,0,Davis,Davis | him,,,
Novel3,63,1,0,the man,a man | a man | the man | a man | a man,,,
Novel3,64,0,0,first,first | first,,,
Novel3,65,0,0,maroons,maroons,,,
Novel3,66,0,0,England 's way,England 's way,,,
Novel3,67,0,0,that much pork,that much pork,,,
Novel3,68,1,0,Billy Bones 's,Billy Bones 's,,,
Novel3,69,0,0,my own account,my own account,,,
Novel3,70,1,0,"been Flint 's , or Billy Bones 's","been Flint 's , or Billy Bones 's",,,
Novel3,71,0,0,a manner of speaking,a manner of speaking,,,
Novel3,72,0,0,been Flint 's,been Flint 's,,,
Novel3,73,0,0,That,nine hundred | That | it | it | that,,,
Novel3,74,1,1,Billy,Billy | the man for that | he | he | he | Billy,,,
Novel3,75,0,0,two thousand,two thousand,,,
Novel3,76,0,0,Dead men,Dead men,,,
Novel3,77,0,0,"the mast , like you ! ''","the mast | the mast , like you ! '' | the mast",,,
Novel3,78,0,0,Tai n't earning,Tai n't earning | Tai | I | I | my | I,,,
Novel3,79,0,0,the long and short on it,the long and short on it,,,
