doc_id,chain_id,animacy,character,canonical_name,mentions,role,confidence,notes
Novel13,1,0,0,their power to do so,their power to do so,,,
Novel13,2,1,0,"you , Harry , my boy","I | I | I | my | I | me | I to myself | myself | I | I | I | I | I | my | me | my | I | I | I | My | you | you | you | you | I | I | me | I | I | me | I | I | I | my | my | I | I | me | I | I | my | I | My | I | myself | I | I | I | his `` beautiful white legs | I | I | I | me | my | I | me | I | my | I | me | I | me | I | I | me | I | my | I | I | I | you , Harry , my boy | my | I",,,
Novel13,3,0,0,"perhaps the strangest adventure that happened to us in all this strange business , and one which shows how wonderfully things are brought about","perhaps the strangest adventure that happened to us in all this strange business , and one which shows how wonderfully things are brought about",,,
Novel13,4,0,0,perhaps the strangest adventure that happened to us in all this strange business,perhaps the strangest adventure that happened to us in all this strange business,,,
Novel13,5,0,0,degrees,degrees,,,
Novel13,6,1,0,us,us,,,
Novel13,7,0,0,a period of years,a period of years,,,
Novel13,8,0,0,one which shows how wonderfully things are brought about,one which shows how wonderfully things are brought about,,,
Novel13,9,0,0,wonderfully things,wonderfully things | these things,,,
Novel13,10,0,0,fear lest we should flood the market,fear lest we should flood the market,,,
Novel13,11,0,0,two,two | two,,,
Novel13,12,0,0,"some way in front of the other two , down the banks of the stream which runs from the oasis till it is swallowed up in the hungry desert sands , when suddenly I stopped and rubbed my eyes","some way in front of the other two , down the banks of the stream which runs from the oasis till it is swallowed up in the hungry desert sands , when suddenly I stopped and rubbed my eyes | its way",,,
Novel13,13,0,0,"front of the other two , down the banks of the stream which runs from the oasis till it is swallowed up in the hungry desert sands , when suddenly I stopped and rubbed my eyes","front of the other two , down the banks of the stream which runs from the oasis till it is swallowed up in the hungry desert sands , when suddenly I stopped and rubbed my eyes | front of me",,,
Novel13,14,0,0,a hundred and eighty thousand,a hundred and eighty thousand,,,
Novel13,15,0,0,the other two,the other two,,,
Novel13,16,0,0,a very small portion of them,a very small portion of them,,,
Novel13,17,0,0,"the banks of the stream which runs from the oasis till it is swallowed up in the hungry desert sands , when suddenly I stopped and rubbed my eyes","the banks of the stream which runs from the oasis till it is swallowed up in the hungry desert sands , when suddenly I stopped and rubbed my eyes",,,
