doc_id,chain_id,animacy,character,canonical_name,mentions,role,confidence,notes
Novel21,1,1,0,You,You,,,
Novel21,2,0,0,Love 's,"love , of course | it | it | it | Love 's | love 's",,,
Novel21,3,1,0,you,you,,,
Novel21,4,0,0,the measles,the measles | the measles,,,
Novel21,5,1,0,we,we | we,,,
Novel21,6,0,0,One,One | it | it,,,
Novel21,7,0,0,a second time,a second time,,,
Novel21,8,1,0,The man who has had it,The man who has had it | He | He | he | his | He | He | He | his | He | He | He | He | He | his | him,,,
Novel21,9,0,0,the most dangerous places,the most dangerous places,,,
Novel21,10,0,0,the most foolhardy tricks with perfect safety,the most foolhardy tricks with perfect safety,,,
Novel21,11,0,0,picnic in shady woods,picnic in shady woods,,,
Novel21,12,0,0,shady woods,shady woods,,,
Novel21,13,0,0,leafy aisles,leafy aisles,,,
Novel21,14,0,0,mossy seats,mossy seats,,,
Novel21,15,0,0,the sunset,the sunset,,,
Novel21,16,0,0,a quiet country-house,a quiet country-house,,,
Novel21,17,0,0,his own club,his own club,,,
Novel21,18,0,0,a family party,a family party,,,
Novel21,19,0,0,the Rhine,the Rhine,,,
Novel21,20,0,0,"the last of a friend , venture","the last of a friend , venture | itself",,,
Novel21,21,0,0,"a friend , venture","a friend , venture",,,
Novel21,22,1,0,a friend,a friend,,,
Novel21,23,0,0,the very jaws of the marriage ceremony itself,the very jaws of the marriage ceremony itself,,,
Novel21,24,0,0,very jaws,very jaws,,,
Novel21,25,0,0,the marriage,the marriage,,,
Novel21,26,0,0,his head,his head,,,
Novel21,27,0,0,"the whirl of a ravishing waltz , and rest afterward in a dark conservatory","the whirl of a ravishing waltz , and rest afterward in a dark conservatory",,,
Novel21,28,0,0,the whirl of a ravishing waltz,the whirl of a ravishing waltz,,,
Novel21,29,0,0,a ravishing waltz,a ravishing waltz,,,
Novel21,30,0,0,rest afterward in a dark conservatory,rest afterward in a dark conservatory,,,
Novel21,31,0,0,a dark conservatory,a dark conservatory,,,
Novel21,32,0,0,a cold,a cold,,,
Novel21,33,0,0,a moonlight,a moonlight,,,
Novel21,34,0,0,adown sweet-scented lanes or a twilight,adown sweet-scented lanes or a twilight,,,
Novel21,35,0,0,adown sweet-scented lanes,adown sweet-scented lanes,,,
Novel21,36,0,0,a twilight,a twilight,,,
Novel21,37,0,0,the somber rushes,the somber rushes,,,
Novel21,38,0,0,a stile,a stile,,,
