doc_id,chain_id,animacy,character,canonical_name,mentions,role,confidence,notes
Novel30,1,0,0,a finger to save that hound,"a finger to save that hound | it , dear | it",,,
Novel30,2,1,1,Giovanni 's,Giovanni | Giovanni 's | Giovanni | his | Giovanni 's | Giovanni | his | he | his | Giovanni | him | Giovanni | Giovanni | Giovanni | he | him | he | Giovanni | He | He | He | a slippery fellow | he | Giovanni | his | Giovanni | He | his | his | his | He | his | him | Giovanni | Giovanni | him | Giovanni | his | he | his | him | he | Giovanni | Giovanni | Giovanni | Giovanni | him | him | Giovanni 's | Giovanni | his | him | Giovanni | Giovanni | me | I | Giovanni | Giovanni | he | Giovanni | Giovanni | his | his | he | him | Giovanni | He | his | he | his | him | He | himself | he | he | He | his | his | he | he | he | his | His | him | him | he | himself | he | his | he | Giovanni | his | his | him | Giovanni | his | I | he | My | Giovanni 's | Giovanni | Giovanni 's | his | his | him | Giovanni | I | Giovanni | him | Giovanni | he | Giovanni,Hero,,
Novel30,3,0,0,that hound,that hound,,,
Novel30,4,1,1,"Corona , with ready sympathy","Corona | Corona | her | herself | Corona | Corona | Corona | Corona | her | Corona | Corona | Corona | I | Corona , thoughtfully | Corona | she | My | Corona 's | Corona | Corona | the grade Corona | Corona | Corona | Corona | Corona | she | her | Corona , with ready sympathy | Corona | She | her | her | I | Corona | her | Corona | Corona | Corona | her | she | her | her | My | she | Corona",Hero,,
Novel30,5,1,0,you,you | she,,,
Novel30,6,0,0,France,France,,,
Novel30,7,1,0,you,you | him,,,
Novel30,8,0,0,England,England,,,
Novel30,9,0,0,Switzerland,Switzerland,,,
Novel30,10,1,0,People,People | they | People | their | people | their | they | they,,,
Novel30,11,1,1,Giovanni and Corona,Giovanni and Corona | their | their | Giovanni and Corona | their | Giovanni and Corona | Giovanni and Corona | they | they | Giovanni and Corona | they | they | Giovanni and Corona,Hero,,Plural
Novel30,12,0,0,the country for their honeymoon,the country for their honeymoon | the country around,,,
Novel30,13,0,0,"the following evening , without any warning","the following evening , without any warning",,,
Novel30,14,0,0,their honeymoon,their honeymoon,,,
Novel30,15,0,0,the following evening,the following evening,,,
Novel30,16,0,0,France and England,France and England,,,
Novel30,17,0,0,their wedding-trip,their wedding-trip,,,
Novel30,18,0,0,The hills,The hills | the hills | the hills,,,
Novel30,19,0,0,the story of Del Ferice 's escape,the story of Del Ferice 's escape,,,
Novel30,20,0,0,that early season,that early season,,,
Novel30,21,0,0,Del Ferice 's escape,Del Ferice 's escape,,,
Novel30,22,1,0,Thereupon the old gentleman,Thereupon the old gentleman | he | his own son | his,,,
Novel30,23,1,0,the old gentleman,the old gentleman,,,
Novel30,24,0,0,"advantage of the termination of her widowhood to mix at once with the world , and indemnify herself for the year of mourning by a year of unusual gaiety","advantage of the termination of her widowhood to mix at once with the world , and indemnify herself for the year of mourning by a year of unusual gaiety",,,
Novel30,25,0,0,"a towering rage , swearing and cursing","a towering rage , swearing and cursing",,,
Novel30,26,0,0,"the termination of her widowhood to mix at once with the world , and indemnify herself for the year of mourning by a year of unusual gaiety","the termination of her widowhood to mix at once with the world , and indemnify herself for the year of mourning by a year of unusual gaiety",,,
Novel30,27,0,0,a most characteristic manner,a most characteristic manner,,,
Novel30,28,0,0,"her widowhood to mix at once with the world , and indemnify herself for the year of mourning by a year of unusual gaiety","her widowhood to mix at once with the world , and indemnify herself for the year of mourning by a year of unusual gaiety",,,
Novel30,29,0,0,spies,spies | spies,,,
Novel30,30,0,0,the work of spies,the work of spies,,,
Novel30,31,0,0,the world,the world,,,
Novel30,32,1,0,a gentleman,a gentleman,,,
Novel30,33,0,0,the year of mourning,the year of mourning,,,
Novel30,34,0,0,a year of unusual gaiety,a year of unusual gaiety,,,
Novel30,35,0,0,"the other hand , who loudly applauded the action , which , it was maintained , showed a wise spirit of economy","the other hand , who loudly applauded the action , which , it was maintained , showed a wise spirit of economy",,,
Novel30,36,0,0,the other hand,the other hand,,,
Novel30,37,0,0,"the action , which , it was maintained","the action , which , it was maintained",,,
