doc_id,chain_id,animacy,character,canonical_name,mentions,role,confidence,notes
Novel9,1,1,1,"Calcombe Pomeroy , specially reserved by the overruling chance of the universe to be a summer retreat for quiet , peace-loving , old-world people","Calcombe Pomeroy | his | Calcombe Pomeroy , specially reserved by the overruling chance of the universe to be a summer retreat for quiet , peace-loving , old-world people | Calcombe Pomeroy | Calcombe Pomeroy",,,It's a city
Novel9,2,0,0,Calcombe-on-the-Sea,Calcombe-on-the-Sea,,,
Novel9,3,1,0,Devon,Devon | Devon,,,
Novel9,4,0,0,"The decayed and disfranchised borough of Calcombe Pomeroy , or Calcombe-on-the-Sea","The decayed and disfranchised borough of Calcombe Pomeroy , or Calcombe-on-the-Sea | the",,,
Novel9,5,0,0,borough of Calcombe Pomeroy,borough of Calcombe Pomeroy,,,
Novel9,6,0,0,one of the prettiest and quietest little out-of-the-way watering-places in the whole smiling southern slope of the county of Devon,one of the prettiest and quietest little out-of-the-way watering-places in the whole smiling southern slope of the county of Devon,,,
Novel9,7,0,0,the whole smiling southern slope of the county of Devon,the whole smiling southern slope of the county of Devon,,,
Novel9,8,0,0,the county of Devon,the county of Devon,,,
Novel9,9,0,0,Great Western Railway,Great Western Railway | its,,,
Novel9,10,0,0,South Hams,South Hams,,,
Novel9,11,0,0,eight,eight | eight,,,
Novel9,12,0,0,"the Great Western Railway , when planning its organised devastations along the beautiful rural region of the South Hams","the Great Western Railway , when planning its organised devastations along the beautiful rural region of the South Hams",,,
Novel9,13,0,0,the Great Western Railway,the Great Western Railway,,,
Novel9,14,0,0,its organised devastations,its organised devastations,,,
Novel9,15,0,0,the beautiful rural region of the South Hams,the beautiful rural region of the South Hams,,,
Novel9,16,0,0,the South Hams,the South Hams,,,
Novel9,17,0,0,the cold,the cold,,,
Novel9,18,0,0,the consequence,the consequence | what | the consequence | what | what | what,,,
Novel9,19,0,0,those few people who still love to linger in the uncontaminated rustic England of our wiser forefathers,those few people who still love to linger in the uncontaminated rustic England of our wiser forefathers | their,,,
Novel9,20,0,0,the uncontaminated rustic England of our wiser forefathers,the uncontaminated rustic England of our wiser forefathers | modern industrial England | England | England | It | my belief | It,,,
Novel9,21,1,0,our wiser forefathers,our wiser forefathers,,,
Novel9,22,1,0,our,our,,,
Novel9,23,0,0,the beach,a beach | the beach,,,
