doc_id,chain_id,animacy,character,canonical_name,mentions,role,confidence,notes
Novel20,1,0,0,A deep breath of country air .,A deep breath of country air . | It,,,
Novel20,2,1,0,you,you,,,
Novel20,3,0,0,country air,country air,,,
Novel20,4,0,0,this the last time,this the last time,,,
Novel20,5,1,0,the Wanley,Wanley | New Wanley | Wanley | Wanley | Wanley | Wanley | the Wanley,,,
Novel20,6,0,0,One,One | it | a question of the merest curiosity,,,
Novel20,7,0,0,the valley of Wanley,the valley of Wanley | the valley,,,
Novel20,8,0,0,the foot of Demos,the foot of Demos,,,
Novel20,9,0,0,Demos,Demos,,,
Novel20,10,0,0,that way,that way | that way | that way,,,
Novel20,11,0,0,"Incredible that the fume of furnaces ever desecrated that fleece-sown sky of tenderest blue , that hammers clanged and engines","Incredible that the fume of furnaces ever desecrated that fleece-sown sky of tenderest blue , that hammers clanged and engines",,,
Novel20,12,0,0,the merest curiosity,the merest curiosity,,,
Novel20,13,0,0,"Incredible that the fume of furnaces ever desecrated that fleece-sown sky of tenderest blue , that hammers clanged","Incredible that the fume of furnaces ever desecrated that fleece-sown sky of tenderest blue , that hammers clanged",,,
Novel20,14,0,0,the fume of furnaces,the fume of furnaces,,,
Novel20,15,0,0,furnaces,furnaces,,,
Novel20,16,0,0,tenderest,tenderest | his,,,
Novel20,17,0,0,hammers,hammers,,,
Novel20,18,0,0,the distance between,the distance between,,,
Novel20,19,0,0,engines,engines,,,
Novel20,20,1,0,us,us,,,
Novel20,21,0,0,the thrush,the thrush,,,
Novel20,22,0,0,his song,his song,,,
Novel20,23,0,0,that money in the thought,that money in the thought | it | It | It,,,
Novel20,24,1,1,Mr. Eldon,Hubert Eldon | his | Hubert Eldon | Hubert Eldon | him | Mr. Eldon | Mr. Eldon | him | him | he | he | Mr. Eldon | Eldon | Mr. Eldon | Mr. Eldon,Hero,,
Novel20,25,0,0,the word,his word | the word,,,
Novel20,26,0,0,no trace,no trace,,,
Novel20,27,0,0,the opposite effect,the opposite effect,,,
Novel20,28,1,0,You,You,,,
Novel20,29,0,0,Stanbury Hill,Stanbury Hill | the hill | the hill,,,
Novel20,30,1,0,Belwick,Belwick | Belwick | Belwick | Belwick,,,
Novel20,31,1,0,you,you,,,
Novel20,32,1,0,we,we | we,,,
Novel20,33,0,0,the top of Stanbury Hill,the top of Stanbury Hill | the top of the hill,,,
Novel20,34,0,0,your sympathies,your sympathies,,,
Novel20,35,0,0,the sense of remoteness and security,the sense of remoteness and security,,,
Novel20,36,1,0,your,your,,,
Novel20,37,0,0,remoteness and security,remoteness and security,,,
Novel20,38,1,0,you,you,,,
Novel20,39,0,0,the horizon,the horizon,,,
Novel20,40,0,0,your interests,your interests,,,
Novel20,41,0,0,the cloud that hangs over Belwick,the cloud that hangs over Belwick,,,
Novel20,42,1,0,your,your,,,
Novel20,43,1,1,"Hubert , his eyes still on her","Hubert | Hubert | Hubert | Hubert | Hubert | Hubert | Hubert | Hubert 's | he | Hubert 's | he | Hubert | Hubert , his eyes still on her | Hubert | his | he | Hubert | Hubert | he | he | him | he | he | he | him | him | him | he | his | he",Hero,,
Novel20,44,0,0,much the same as mine,much the same as mine | the same,,,
Novel20,45,0,0,one,one,,,
Novel20,46,1,0,you,you,,,
