doc_id,chain_id,animacy,character,canonical_name,mentions,role,confidence,notes
Novel5,1,0,0,London,London | London | London | London | London,,,
Novel5,2,0,0,Bohemia,Bohemia | Bohemia,,,
Novel5,3,0,0,his residence in London,his residence in London | that,,,
Novel5,4,1,0,a remarkable man,his | his | He | a remarkable man | him | he,,,
Novel5,5,1,1,the accomplished Prince Florizel of Bohemia,"the accomplished Prince Florizel of Bohemia | Prince Florizel | Florizel | Prince Florizel | Prince Florizel | we | Prince Florizel | I | my | I | The Prince | his | He | he | the only man of the party who kept any command over his nerves | his | the Prince | Prince Florizel | the Prince | I | the man to go back from a thing once said | the Prince | We | me | I | myself | me | I | his | his | My | I | the Prince , with undisturbed good humour | the Prince | I | he | he | he | me | you | you | your | your | The Prince and Geraldine | Prince | me out in this | I | the Prince | The Prince | his | him | he | his | his | He | you of my intention",Hero,High,
Novel5,6,0,0,even exceptional in the highly reasonable desire,even exceptional in the highly reasonable desire,,,
Novel5,7,0,0,the affection of all classes,the affection of all classes,,,
Novel5,8,0,0,the highly reasonable desire,the highly reasonable desire | a desire,,,
Novel5,9,0,0,the seduction of his manner,the seduction of his manner,,,
Novel5,10,0,0,his manner,his manner,,,
Novel5,11,0,0,one,one,,,
Novel5,12,0,0,a well-considered generosity,a well-considered generosity,,,
Novel5,13,0,0,"A large number of our fellowmen , who have grown heartily sick of the performance in which they are expected to join daily and all their lives long","A large number of our fellowmen , who have grown heartily sick of the performance in which they are expected to join daily and all their lives long",,,
Novel5,14,0,0,the performance in which they are expected to join daily and all their lives long,the performance in which they are expected to join daily and all their lives long,,,
Novel5,15,0,0,one or two considerations,one or two considerations,,,
Novel5,16,0,0,a small part of what he actually did,a small part of what he actually did | my part,,,
Novel5,17,0,0,That,Some | That | my own experience,,,
Novel5,18,0,0,"families who would be shocked , or even blamed","families who would be shocked , or even blamed",,,
Novel5,19,0,0,the matter,the matter,,,
Novel5,20,0,0,a placid temper in ordinary circumstances,a placid temper in ordinary circumstances,,,
Novel5,21,0,0,others,others,,,
Novel5,22,0,0,ordinary circumstances,ordinary circumstances,,,
Novel5,23,0,0,a weakness at heart and recoil,a weakness at heart and recoil,,,
Novel5,24,0,0,the world,the world,,,
Novel5,25,0,0,heart and recoil,heart and recoil,,,
Novel5,26,0,0,as much philosophy as any ploughman,as much philosophy as any ploughman | my philosophy,,,
Novel5,27,0,0,the circumstances of death,the circumstances of death | no circumstances | my circumstances,,,
Novel5,28,1,1,the Prince of Bohemia,the Prince of Bohemia | he | his | he | he | his | him | himself,Hero,High,
Novel5,29,0,0,a taste for ways of life,a taste for ways of life,,,
Novel5,30,0,0,this extent,some extent | this extent,,,
Novel5,31,0,0,ways of life,ways of life,,,
Novel5,32,0,0,that to which he was destined by his birth,that to which he was destined by his birth,,,
Novel5,33,0,0,his birth,his birth,,,
Novel5,34,0,0,a pistol,a pistol,,,
Novel5,35,0,0,his head,my head | his head,,,
Novel5,36,0,0,the trigger ; for something stronger than myself withholds the act,the trigger ; for something stronger than myself withholds the act,,,
Novel5,37,0,0,something stronger than myself withholds the act,something stronger than myself withholds the act,,,
Novel5,38,0,0,a low humour,a low humour,,,
Novel5,39,0,0,no laughable play,no laughable play,,,
Novel5,40,0,0,the act,the act,,,
Novel5,41,1,0,witness in any of the London theatres,witness in any of the London theatres | he,,,
Novel5,42,0,0,the London theatres,the London theatres,,,
Novel5,43,0,0,the season of the year,the season of the year,,,
Novel5,44,0,0,my body to take hold of death and be done with it,my body to take hold of death and be done with it,,,
Novel5,45,0,0,the year,the year,,,
Novel5,46,0,0,those field sports in which he excelled all competitors,those field sports in which he excelled all competitors,,,
Novel5,47,0,0,hold of death,hold of death | it,,,
Novel5,48,0,0,"such as I , and for all who desire to be out of the coil without posthumous scandal","such as I , and for all who desire to be out of the coil without posthumous scandal",,,
Novel5,49,0,0,"his confidant and Master of the Horse , Colonel Geraldine","his confidant and Master of the Horse , Colonel Geraldine | his confidant",,,
Novel5,50,0,0,the coil,the coil,,,
Novel5,51,0,0,"the Horse , Colonel Geraldine","the Horse , Colonel Geraldine",,,
Novel5,52,1,0,the Horse,the Horse | the Horse,,,
Novel5,53,0,0,this,this | its | its,,,
Novel5,54,1,1,"Geraldine , giving a look to Prince Florizel","Colonel Geraldine | Geraldine | Colonel Geraldine | him | Colonel Geraldine | his | Geraldine , giving a look to Prince Florizel | Colonel Geraldine | him | he | he | I | I | Geraldine | you too , Major Hammersmith | you too | Colonel Geraldine | I | Colonel Geraldine | Geraldine about to apologise | Geraldine | Geraldine",Ally,,
Novel5,55,0,0,its history,its history | its,,,
Novel5,56,0,0,its ramifications in other lands,its ramifications in other lands,,,
Novel5,57,0,0,an evening ramble,an evening ramble,,,
Novel5,58,0,0,The Master of the Horse,The Master of the Horse | a young officer of a brave and even temerarious disposition | He,,,
Novel5,59,0,0,other lands,other lands,,,
Novel5,60,0,0,a brave and even temerarious disposition,a brave and even temerarious disposition,,,
Novel5,61,0,0,even temerarious disposition,even temerarious disposition,,,
Novel5,62,0,0,the news,the news,,,
Novel5,63,1,0,a varied acquaintance of life,a varied acquaintance of life | him | he | his | his | his | he,,,
Novel5,64,0,0,liberty to communicate to you,liberty to communicate to you,,,
Novel5,65,0,0,a singular facility in disguise,a singular facility in disguise,,,
Novel5,66,0,0,disguise,disguise,,,
Novel5,67,0,0,your service,your service,,,
Novel5,68,0,0,his voice and almost his thoughts,his face and bearing | his voice and almost his thoughts | his voice | his voice | his face | his voice,,,
Novel5,69,0,0,a meeting,a meeting | It | It,,,
Novel5,70,0,0,almost his thoughts,almost his thoughts,,,
Novel5,71,0,0,some time,some time,,,
Novel5,72,0,0,"those of any rank , character , or nation","those of any rank , character , or nation",,,
Novel5,73,0,0,this way,this way,,,
Novel5,74,0,0,your existences,your existences,,,
Novel5,75,1,1,"the Prince , `` why , what the devil is that","the Prince | the Prince | his | the Prince | the Prince | me | the Prince | Prince | I | my | I | The Prince | him | the Prince | he | you | a connoisseur | the Prince and the Colonel | the Prince | the Prince | him | I | my | I | me | I | I | my | I | I | My | my | I | me | I | I | I | his | the Prince | his | I | I | the Prince | The Prince and the Colonel | The Prince | us | the Prince | I | the Prince | I | I | my | The Prince | himself | his | the Prince , `` why , what the devil is that | the Prince | Prince",Hero,,
Novel5,76,0,0,admission for the pair,admission for the pair | no admission,,,
Novel5,77,0,0,his watch,his watch,,,
Novel5,78,0,0,the pair,the pair,,,
Novel5,79,1,0,his,his,,,
Novel5,80,0,0,strange societies,strange societies,,,
Novel5,81,0,0,"eleven ; by half-past , at latest , we must leave this place ; so that you have half-an-hour before you to consider my proposal","eleven ; by half-past , at latest , we must leave this place ; so that you have half-an-hour before you to consider my proposal",,,
Novel5,82,0,0,one,one,,,
Novel5,83,0,0,"latest , we must leave this place ; so that you have half-an-hour before you to consider my proposal","latest , we must leave this place ; so that you have half-an-hour before you to consider my proposal",,,
Novel5,84,0,0,The civil authorities,The civil authorities | them | they | they,,,
Novel5,85,0,0,latest,latest,,,
Novel5,86,0,0,the secret of these adventures,the secret of these adventures,,,
Novel5,87,1,0,we,we,,,
Novel5,88,0,0,these adventures,these adventures,,,
Novel5,89,0,0,this place,this place,,,
Novel5,90,0,0,the imperturbable courage of the one and the ready invention and chivalrous devotion of the other,the imperturbable courage of the one and the ready invention and chivalrous devotion of the other,,,
Novel5,91,0,0,the one and the ready invention and chivalrous devotion of the other,the one and the ready invention and chivalrous devotion of the other,,,
Novel5,92,0,0,the one and the ready invention,the one and the ready invention,,,
Novel5,93,0,0,my proposal,my proposal,,,
Novel5,94,0,0,the one,the one | the one | that,,,
Novel5,95,0,0,the ready invention,the ready invention,,,
Novel5,96,1,1,the other suspiciously,the other | I | my | the other | I | I | myself | I | me | my | I | the other | the other | the other suspiciously | the other 's | the other | that | the other,,,
Novel5,97,1,0,a cream tart,a cream tart | me | my,,,
Novel5,98,0,0,a score of dangerous passes,a score of dangerous passes,,,
Novel5,99,0,0,a smile,a smile,,,
Novel5,100,0,0,dangerous passes,dangerous passes,,,
Novel5,101,0,0,"Colonel Geraldine ; `` and as it is so much more so , will you allow me five minutes ' speech in private with my friend , Mr. Godall","Colonel Geraldine ; `` and as it is so much more so , will you allow me five minutes ' speech in private with my friend , Mr. Godall",,,
Novel5,102,0,0,"time , Mr. Godall , to make good your escape into thraldom","time | time , Mr. Godall , to make good your escape into thraldom | time",,,
Novel5,103,0,0,One,One,,,
Novel5,104,0,0,Leicester Square,Leicester Square,,,
Novel5,105,0,0,five minutes ' speech in private with my friend,five minutes ' speech in private with my friend | It,,,
Novel5,106,0,0,One evening in March,One evening in March,,,
Novel5,107,0,0,five minutes ',five minutes ',,,
Novel5,108,0,0,March,March | the march,,,
Novel5,109,0,0,private with my friend,private with my friend,,,
Novel5,110,0,0,a sharp fall of sleet,a sharp fall of sleet,,,
Novel5,111,0,0,sleet,sleet,,,
Novel5,112,0,0,an Oyster Bar,an Oyster Bar | The bar | the bar | that bar,,,
Novel5,113,0,0,the immediate neighbourhood of Leicester Square,the immediate neighbourhood of Leicester Square,,,
Novel5,114,1,0,you,you,,,
Novel5,115,0,0,a person connected with the Press in reduced circumstances,a person connected with the Press in reduced circumstances,,,
Novel5,116,0,0,the Press,the Press,,,
Novel5,117,0,0,reduced circumstances,reduced circumstances,,,
Novel5,118,0,0,his appearance,his appearance,,,
