doc_id,chain_id,animacy,character,canonical_name,mentions,role,confidence,notes
Novel26,1,1,1,"I , who write this","I , who write this | I | a dead man | me | my | I | my | my | I | I | my | me | I | me | My | my | I | I | I | my | I | me | I | I | I | I | I | my | I | me | I | I | my | my | my | I | me | my | I | my | I | I | my | me | then a lad of seventeen | my | my | I | I | I | my | I | I | my | I | my | My | I | my | I | I | me | I | My | me | I | mine | me | my | my | me | I | I | I | my | me | I | myself | my | my | I | me | I | I | I | myself | I | I | I | me | I | me | I | I | I | my | myself | me | my | I | myself | my | I | I | I | me | I | I | my | I | I | I | I | my | I | I | I | my | I | I | my | I | me | I | I | my | me | me | I | me | my | Almost I | my | I | I | my | me | my | I | I | I | I | My | me | I | my | me | my | I | myself | me | I | I | I | me | I | I | my | My | my | me | I | I | my | my | me | I | I | my | I | I | my | my | I | I | me | I | you",Hero,,
Novel26,2,0,0,the infant,the infant,,,
Novel26,3,0,0,this,this | they,,,
Novel26,4,0,0,"the nurse , who waited to receive it","the nurse , who waited to receive it",,,
Novel26,5,1,0,the nurse,the nurse,,,
Novel26,6,0,0,Dead legally -- dead by absolute proofs -- dead and buried !,Dead legally -- dead by absolute proofs -- dead and buried ! | Dead | that | the dead,,,
Novel26,7,0,0,absolute proofs,absolute proofs,,,
Novel26,8,0,0,"a smile , `` Tell my wife we have welcomed her May-blossom","a smile , `` Tell my wife we have welcomed her May-blossom",,,
Novel26,9,0,0,a smile,a smile | a smile,,,
Novel26,10,0,0,my native city,my native city | the city,,,
Novel26,11,1,0,you,you,,,
Novel26,12,0,0,her May-blossom,her May-blossom,,,
Novel26,13,0,0,one of the victims of the cholera that ravaged Naples in 1884,one of the victims of the cholera that ravaged Naples in 1884,,,
Novel26,14,0,0,the cholera that ravaged Naples in 1884,the cholera that ravaged Naples in 1884,,,
Novel26,15,0,0,Naples in 1884,Naples in 1884 | Naples | Naples | Naples,,,
Novel26,16,0,0,1884,1884,,,
Novel26,17,0,0,my shoulder,my shoulder,,,
Novel26,18,0,0,my mortal remains,my mortal remains,,,
Novel26,19,0,0,the servant retired,the servant retired,,,
Novel26,20,0,0,the funeral vault of my ancestors,the funeral vault of my ancestors,,,
Novel26,21,1,0,my ancestors,my ancestors,,,
Novel26,22,1,0,"a good fellow , Fabio","a good fellow , Fabio",,,
Novel26,23,0,0,thirty,thirty,,,
Novel26,24,1,0,a good fellow,a good fellow,,,
Novel26,25,0,0,"the warm blood coursing through my veins -- the blood of thirty summers -- the prime of early manhood invigorates me , and makes these eyes of mine keen and bright -- these muscles strong as iron -- this hand powerful of grip -- this well-knit form erect and proud of bearing","the warm blood coursing through my veins -- the blood of thirty summers -- the prime of early manhood invigorates me , and makes these eyes of mine keen and bright -- these muscles strong as iron -- this hand powerful of grip -- this well-knit form erect and proud of bearing",,,
Novel26,26,0,0,our veins,my veins | our veins | my veins,,,
Novel26,27,0,0,"the blood of thirty summers -- the prime of early manhood invigorates me , and makes these eyes of mine keen and bright -- these muscles strong as iron -- this hand powerful of grip","the blood of thirty summers -- the prime of early manhood invigorates me , and makes these eyes of mine keen and bright -- these muscles strong as iron -- this hand powerful of grip",,,
Novel26,28,0,0,other men,other men,,,
Novel26,29,0,0,thirty summers,thirty summers,,,
Novel26,30,1,0,You,You | he | him | I | He | his | he | he | you,,,
Novel26,31,0,0,the prime of early manhood,the prime of early manhood,,,
Novel26,32,0,0,the majority,the majority,,,
