doc_id,chain_id,animacy,character,canonical_name,mentions,role,confidence,notes
Novel11,1,1,0,Harriet Casti who lay there,Casti | Casti | Casti | Harriet Casti | Harriet Casti who lay there | her,,,
Novel11,2,1,0,Waymark and Casti,Waymark and Casti | their | They,,,
Novel11,3,0,0,their Christmas Eve,their Christmas Eve,,,
Novel11,4,1,1,Waymark 's,Waymark | Waymark | himself | him | he | his | Waymark | Waymark | my | I | I | Waymark | Waymark 's | Waymark | him | Waymark | himself | He | him | Waymark | Waymark | he | himself in the dying man 's position | his | he | he | he | he | him | Waymark | him | he | I | Waymark | Waymark | his | Waymark | his | Waymark | I | I | me | he | me | I | I | Waymark | he | Waymark | He | Waymark | his | He | Waymark | Waymark | him | him,Hero,,
Novel11,5,1,1,Ida and himself,"Ida | Ida and himself | Ida | Ida | they | Ida | Ida | Ida | I | Ida | Ida | Ida | Ida | Ida , in London | Ida",Ally,,
Novel11,6,0,0,each other 's affairs,each other 's affairs,,,
Novel11,7,0,0,each other 's,each other 's | the other 's,,,
Novel11,8,0,0,no mention of Ida,no mention of Ida,,,
Novel11,9,0,0,that parting,that parting,,,
Novel11,10,0,0,the hope which supported him,the hope which supported him,,,
Novel11,11,1,0,his friend 's,his friend | his friend 's | his friend | his friend 's,,,
Novel11,12,1,1,Julian Casti,Julian | his suffering | he | his | he | Julian | I | my | Julian | his | He | his | himself | his | Julian | his | his | him | his | Julian | himself | Julian | Julian | himself | he | his | he | His | him | Julian 's | He | himself | he | he | his | he | his | he | Julian | my | Julian 's | Julian | Julian | Julian | his | him | Julian | Julian | Julian Casti | him,Ally,,
Novel11,13,0,0,A month,A month,,,
Novel11,14,0,0,months,months,,,
Novel11,15,0,0,the end,the end,,,
Novel11,16,0,0,spite of his suffering,spite of his suffering,,,
Novel11,17,0,0,his duties,his duties,,,
Novel11,18,0,0,the hospital,the hospital,,,
Novel11,19,0,0,a hint of this thought,a hint of this thought,,,
Novel11,20,0,0,this thought,this thought | this thought,,,
Novel11,21,0,0,both of them,both of them | me,,,
Novel11,22,0,0,them,them,,,
Novel11,23,0,0,a pause,a pause,,,
Novel11,24,0,0,some place,some place,,,
Novel11,25,0,0,the sun,the sun,,,
Novel11,26,0,0,`` What an impossible idea,`` What an impossible idea,,,
Novel11,27,0,0,my living,my living,,,
Novel11,28,1,0,she,she | she,,,
Novel11,29,0,0,a little,a little | it,,,
Novel11,30,1,0,yours,yours | You | your,,,
Novel11,31,0,0,the present case,the present case | it,,,
Novel11,32,0,0,an end of it,an end of it,,,
Novel11,33,0,0,home to-morrow,home to-morrow,,,
Novel11,34,1,0,We,We,,,
Novel11,35,0,0,your books and things,your books and things,,,
Novel11,36,0,0,half an hour or so,half an hour or so | them,,,
Novel11,37,0,0,"_ Sic volo , sic jubeo","_ Sic volo , sic jubeo",,,
Novel11,38,0,0,_ Sic volo,_ Sic volo,,,
Novel11,39,0,0,volo,volo,,,
Novel11,40,0,0,pro ratione voluntas,pro ratione voluntas,,,
Novel11,41,0,0,_ '' And it,_ '' And it,,,
Novel11,42,0,0,_ '',_ '' | it | _ | _ | _ | _,,,
Novel11,43,0,0,the other 's opposition,the other 's opposition,,,
Novel11,44,0,0,the most determined effort,the most determined effort,,,
Novel11,45,0,0,the full significance of the scheme,the full significance of the scheme,,,
Novel11,46,0,0,the scheme,the scheme,,,
Novel11,47,0,0,a hopeful and commonplace aspect on his proposal,a hopeful and commonplace aspect on his proposal,,,
Novel11,48,0,0,his proposal,his proposal,,,
Novel11,49,0,0,his strength,his strength | It,,,
Novel11,50,0,0,then,then | then,,,
Novel11,51,0,0,his friend 's hands,his friend 's hands,,,
Novel11,52,0,0,this time,some time | this time,,,
Novel11,53,0,0,his mind,his mind | his mind,,,
Novel11,54,0,0,rest with regard,rest with regard | the rest,,,
Novel11,55,0,0,the desertion of his wife,the desertion of his wife,,,
Novel11,56,1,0,his wife,his wife,,,
Novel11,57,0,0,first,first,,,
Novel11,58,0,0,no one capable of judging the situation,no one capable of judging the situation | itself,,,
Novel11,59,0,0,the situation,the situation,,,
Novel11,60,0,0,a shadow of blame,a shadow of blame,,,
Novel11,61,0,0,the first experience of peace,the first experience of peace,,,
Novel11,62,1,1,Harriet,Harriet | herself | she | her | she | herself | her | Harriet | she | herself | Her | her | her | She | Harriet | she | Harriet | her | she | her | she | she,Adversary,,
Novel11,63,0,0,London,London | London | London,,,
Novel11,64,0,0,unworthy of a moment 's consideration,unworthy of a moment 's consideration,,,
Novel11,65,0,0,a moment 's consideration,a moment 's consideration,,,
Novel11,66,0,0,a moment 's,a moment 's | a moment | a moment | it,,,
Novel11,67,0,0,her weekly remittance,her weekly remittance,,,
Novel11,68,0,0,an agent in London,an agent in London,,,
Novel11,69,0,0,"events , any feeling","events , any feeling",,,
Novel11,70,0,0,events,events,,,
Novel11,71,1,0,themselves,They | their | them | themselves,,,
Novel11,72,0,0,the Isle of Wight ; comfortably housed,the Isle of Wight ; comfortably housed | the Isle of Wight | It,,,
Novel11,73,0,0,Wight,Wight | Wight,,,
Novel11,74,0,0,"the sea before their eyes , and the boon of sunshine which Casti had so longed for","the sea before their eyes , and the boon of sunshine which Casti had so longed for",,,
Novel11,75,0,0,the sea before their eyes,the sea before their eyes,,,
Novel11,76,0,0,their eyes,their eyes,,,
Novel11,77,0,0,the boon of sunshine which Casti had so longed for,the boon of sunshine which Casti had so longed for,,,
Novel11,78,0,0,the invalid 's,the invalid | the invalid 's,,,
Novel11,79,0,0,no impulse to resume literary work,no impulse to resume literary work,,,
Novel11,80,0,0,the day,the day,,,
Novel11,81,0,0,the morrow,the morrow,,,
Novel11,82,0,0,the couch,the couch,,,
Novel11,83,0,0,the fireside,the fireside | it,,,
Novel11,84,0,0,other times,other times,,,
Novel11,85,0,0,a sitting attitude for long,a sitting attitude for long,,,
Novel11,86,0,0,long,long,,,
Novel11,87,0,0,His cough,His cough,,,
Novel11,88,0,0,the night,the night,,,
Novel11,89,0,0,that fearful sound in the next room,that fearful sound in the next room,,,
Novel11,90,0,0,the next room,the next room | the next room,,,
Novel11,91,0,0,such times,such times,,,
Novel11,92,0,0,fancy,fancy,,,
Novel11,93,0,0,the dying man 's position,the dying man 's position,,,
Novel11,94,0,0,the dying man 's,the dying man 's,,,
Novel11,95,0,0,the sweat of horror,the sweat of horror,,,
Novel11,96,0,0,his brow,his brow,,,
Novel11,97,0,0,the misery he could do so little to allay,the misery he could do so little to allay,,,
Novel11,98,0,0,one,one,,,
Novel11,99,0,0,"the end a quiet one , and the consciousness of this","the end a quiet one , and the consciousness of this",,,
Novel11,100,0,0,the end a quiet one,the end a quiet one | it,,,
Novel11,101,0,0,a quiet one,a quiet one,,,
Novel11,102,0,0,the consciousness of this,the consciousness of this,,,
Novel11,103,0,0,this,this,,,
Novel11,104,0,0,a calm moment,a calm moment,,,
Novel11,105,0,0,those fearful vigils,those fearful vigils,,,
Novel11,106,0,0,Julian 's days,Julian 's days,,,
Novel11,107,0,0,the inevitable,the inevitable,,,
Novel11,108,0,0,the strength of that quiet which sometimes ensues upon despair,the strength of that quiet which sometimes ensues upon despair,,,
Novel11,109,0,0,that quiet which sometimes ensues upon despair,that quiet which sometimes ensues upon despair,,,
Novel11,110,0,0,the early May,the early May,,,
Novel11,111,0,0,a revival of inspiration,a revival of inspiration,,,
Novel11,112,0,0,sight of his desperate condition,sight of his desperate condition | It,,,
Novel11,113,0,0,his desperate condition,his desperate condition,,,
Novel11,114,0,0,once more of beginning the great poem,once more of beginning the great poem,,,
Novel11,115,0,0,the great poem,the great poem,,,
Novel11,116,0,0,his mind and heart,his mind and heart,,,
Novel11,117,0,0,book of glorious vision,book of glorious vision,,,
Novel11,118,0,0,one,one,,,
Novel11,119,0,0,a splendid sunset,a splendid sunset,,,
Novel11,120,0,0,one evening,one evening,,,
Novel11,121,0,0,the two,the two | it,,,
Novel11,122,0,0,the room in which they always sat,the room in which they always sat,,,
Novel11,123,1,0,they,they,,,
Novel11,124,0,0,"Seas of molten gold , strands and promontories of jasper and amethyst , illimitable mountain-ranges , cities of unimagined splendour","Seas of molten gold , strands and promontories of jasper and amethyst , illimitable mountain-ranges , cities of unimagined splendour",,,
