doc_id,chain_id,animacy,character,canonical_name,mentions,role,confidence,notes
Novel6,1,1,0,"us , the dreadful consciousness of the capacity of the sea","we | us | our | us | we | ours | us , the dreadful consciousness of the capacity of the sea | us",,,
Novel6,2,0,0,the last hours of waiting for an ocean steamer,the last hours of waiting for an ocean steamer,,,
Novel6,3,0,0,an ocean steamer,an ocean steamer,,,
Novel6,4,0,0,anxious ones,anxious ones,,,
Novel6,5,0,0,twenty,twenty,,,
Novel6,6,1,1,The people in the office,The people at the office | they | their | The people in the office | they,,,
Novel6,7,0,0,"the office , a rattling of feet on the board floor , and a sort of general revival","the office | the office | the office | the office | a | the office , a rattling of feet on the board floor , and a sort of general revival | the office | a rattling of feet on the board floor , and a sort of general revival",,,
Novel6,8,0,0,his breast,his breast,,,
Novel6,9,0,0,twenty times,twenty times,,,
Novel6,10,0,0,no anxiety whatever,no anxiety whatever | his anxiety | his anxiety,,,
Novel6,11,0,0,"that is their stock phrase ; our friends who have crossed the ocean twice a year for a score of years may tell us that any vessel may be a few hours , nay , a few days , behind her reckoning ; it may seem madness to entertain the least shadow of a doubt -- and yet , until the feet we love are on the wharf and the dear glad hands in ours , the shadow of an awful possibility is over us , the dreadful consciousness of the capacity of the sea","that is their stock phrase ; our friends who have crossed the ocean twice a year for a score of years may tell us that any vessel may be a few hours , nay , a few days , behind her reckoning ; it may seem madness to entertain the least shadow of a doubt -- and yet , until the feet we love are on the wharf and the dear glad hands in ours , the shadow of an awful possibility is over us , the dreadful consciousness of the capacity of the sea",,,
Novel6,12,0,0,our friends who have crossed the ocean twice a year for a score of years,our friends who have crossed the ocean twice a year for a score of years,,,
Novel6,13,0,0,a smile that told the answer,a smile that told the answer,,,
Novel6,14,0,0,the answer,the answer,,,
Novel6,15,0,0,the ocean,the ocean | it | the ocean,,,
Novel6,16,0,0,"a word , my dear , dear lady","a word , my dear , dear lady",,,
Novel6,17,0,0,twice a year,twice a year | year,,,
Novel6,18,0,0,a word,a word,,,
Novel6,19,0,0,a score of years,a score of years,,,
Novel6,20,0,0,years,years,,,
Novel6,21,0,0,dear lady,my dear | dear lady,,,
Novel6,22,0,0,"a few hours , nay , a few days , behind her reckoning","a few hours , nay , a few days , behind her reckoning",,,
Novel6,23,0,0,a few hours,a few hours,,,
Novel6,24,0,0,a few days,a few days | his days,,,
Novel6,25,0,0,her reckoning,her reckoning,,,
Novel6,26,0,0,the deep sofa,the deep sofa,,,
Novel6,27,1,0,her,her | she | her | her | she,,,
Novel6,28,0,0,the least shadow of a doubt,the least shadow of a doubt,,,
Novel6,29,0,0,her everything,her everything | it | it | it | it,,,
Novel6,30,0,0,a doubt,a doubt,,,
Novel6,31,0,0,the feet we love are on the wharf and the dear glad hands in ours,the feet we love are on the wharf and the dear glad hands in ours,,,
