doc_id,chain_id,animacy,character,canonical_name,mentions,role,confidence,notes
Novel4,1,0,0,"Your soul , drawn strongly upward to other spheres","Your soul , drawn strongly upward to other spheres",,,
Novel4,2,0,0,The hours,The hours | the hours,,,
Novel4,3,0,0,the exertions of the past days,the exertions of the past days,,,
Novel4,4,0,0,the past days,the past days,,,
Novel4,5,0,0,other spheres,other spheres,,,
Novel4,6,0,0,the emotions of the morning,the emotions of the morning,,,
Novel4,7,0,0,love of life and fear of death,love of life and fear of death | my love,,,
Novel4,8,0,0,the morning,the morning | the morning,,,
Novel4,9,0,0,life and fear of death,life and fear of death,,,
Novel4,10,1,0,myself,I | my | I | I | my | my | I | I | my | my | my | me | I | I | my | my | me | I | I | I | I | I | I | I | I | I | my | I | that | I | I | I | my | I | myself | I | my | I | my | me | I | I | I | I | I | I | my | I,,,
Novel4,11,0,0,my rooms,my rooms,,,
Novel4,12,0,0,a moment,a moment,,,
Novel4,13,0,0,your end,your end,,,
Novel4,14,0,0,one,one,,,
Novel4,15,0,0,the fast-vanishing links between you and the world ; very thin and impalpable the faint shadows that mar to your vision,the fast-vanishing links between you and the world ; very thin and impalpable the faint shadows that mar to your vision,,,
Novel4,16,0,0,Isaacs ' rooms,Isaacs ' rooms,,,
Novel4,17,0,0,the fast-vanishing links between you,the fast-vanishing links between you,,,
Novel4,18,1,1,Isaacs ',Isaacs ' | he | he | him,Hero,,
Novel4,19,0,0,the world ; very thin and impalpable the faint shadows that mar to your vision,the world ; very thin and impalpable the faint shadows that mar to your vision,,,
Novel4,20,0,0,the faint shadows that mar to your vision,the faint shadows that mar to your vision,,,
Novel4,21,0,0,mar to your vision,mar to your vision,,,
Novel4,22,0,0,first,first | first | first | first | first | first | first | first | first | first | first | it | first | first | first | first | first,,,
Novel4,23,0,0,one,one,,,
Novel4,24,0,0,last the evening,last the evening | evening,,,
Novel4,25,0,0,those transcendent hues of heavenly glory you shall so soon behold,those transcendent hues of heavenly glory you shall so soon behold,,,
Novel4,26,0,0,shadows,shadows,,,
Novel4,27,0,0,"first one room , then another , until there was not light enough to read by","first one room , then another , until there was not light enough to read by",,,
Novel4,28,0,0,first one room,first one room,,,
Novel4,29,1,0,her,her | She | her,,,
Novel4,30,0,0,many days,many days,,,
Novel4,31,0,0,my book,my book,,,
Novel4,32,0,0,the cold air,the cold air,,,
Novel4,33,0,0,the verandah,the verandah,,,
Novel4,34,0,0,one,one,,,
Novel4,35,0,0,no sign of my friend,no sign of my friend,,,
Novel4,36,0,0,her bidding,her bidding,,,
Novel4,37,1,1,My friend,my friend | her | her | herself | my friend | my dear friend | dear friend | she | My friend,Ally,,
Novel4,38,0,0,the blessed end,the blessed end,,,
Novel4,39,0,0,even one moment,even one moment,,,
Novel4,40,0,0,eleven,eleven,,,
Novel4,41,0,0,the attainment of what you seek,the attainment of what you seek,,,
Novel4,42,0,0,"o'clock the moon , now waning","o'clock the moon , now waning",,,
Novel4,43,0,0,o'clock the moon,o'clock the moon | waning | the moon,,,
Novel4,44,0,0,Fear not,Fear not,,,
Novel4,45,0,0,the hills,the hills,,,
Novel4,46,0,0,My determination,My determination,,,
Novel4,47,0,0,her light,her light,,,
Novel4,48,0,0,"me , nor my courage waver , until all is reached","me , nor my courage waver , until all is reached",,,
Novel4,49,0,0,"the lawn , splendid still , but with the first tinge of melancholy that clouds her","the lawn , splendid still , but with the first tinge of melancholy that clouds her",,,
Novel4,50,0,0,the lawn,the lawn,,,
Novel4,51,0,0,my courage waver,my courage waver,,,
Novel4,52,0,0,"splendid still , but with the first tinge of melancholy that clouds her","splendid still , but with the first tinge of melancholy that clouds her",,,
Novel4,53,0,0,the first tinge of melancholy that,the first tinge of melancholy that,,,
Novel4,54,0,0,The light of another world,The light of another world,,,
Novel4,55,0,0,melancholy that,melancholy that,,,
Novel4,56,0,0,another world,another world,,,
Novel4,57,0,0,the beautiful brow,the beautiful brow,,,
Novel4,58,0,0,departing glory,departing glory,,,
Novel4,59,0,0,his future teacher,his future teacher,,,
Novel4,60,0,0,"the bone I went to bed , and , at last","the bone I went to bed , and , at last",,,
Novel4,61,0,0,strange powers these adept brethren,strange powers these adept brethren,,,
Novel4,62,0,0,a terrible moment to me,last | last | it | It | a terrible moment to me | it | the moment | last | this moment,,,
Novel4,63,0,0,these adept brethren,these adept brethren | they,,,
Novel4,64,0,0,We,"the souls of lesser men -- whereby they turn sorrow into gladness , and defeat into triumph by mere words . | They | We | we",,,
Novel4,65,1,0,lesser men,lesser men,,,
Novel4,66,0,0,the events that were to come cast their lengthening shadows before them,the events that had come over my life | the events that were to come cast their lengthening shadows before them,,,
Novel4,67,0,0,my life,my life,,,
Novel4,68,0,0,your words,mere words | your words,,,
Novel4,69,1,0,themselves,themselves | their | them,,,
Novel4,70,0,0,my restful visions,my restful visions,,,
Novel4,71,0,0,thought and word and deed,thought and word and deed,,,
Novel4,72,0,0,the lesser life,the lesser life,,,
Novel4,73,0,0,their lengthening shadows,their lengthening shadows,,,
Novel4,74,0,0,the glorious promises that flowed with glowing eloquence from the lips of that gray old man in the early morning,the glorious promises that flowed with glowing eloquence from the lips of that gray old man in the early morning,,,
Novel4,75,0,0,the lips of that gray old man in the early morning,the lips of that gray old man in the early morning,,,
Novel4,76,0,0,that gray old man in the early morning,that gray old man in the early morning,,,
Novel4,77,0,0,"The world of past , present , and future thoughts","The world of past , present , and future thoughts | the world | the world | it",,,
Novel4,78,0,0,the early morning,the early morning | this morning,,,
Novel4,79,0,0,Your thoughts,future thoughts | Your thoughts,,,
Novel4,80,0,0,"into my soul , distorted , without perspective , nothing to help me to discern the good from the evil , the suffering gone and long-forgotten","into my soul , distorted , without perspective , nothing to help me to discern the good from the evil , the suffering gone and long-forgotten",,,
Novel4,81,0,0,my soul,my soul,,,
Novel4,82,0,0,my dear Griggs,Griggs | my dear Griggs,,,
Novel4,83,0,0,That,the good | no good | That | his way of making to himself an excuse for doing a good action | your way,,,
Novel4,84,0,0,"the evil , the suffering gone and long-forgotten","the evil , the suffering gone and long-forgotten",,,
Novel4,85,1,1,"you , friend Griggs","you , friend Griggs | you | friend Griggs | you | him | his",Ally,,
Novel4,86,0,0,the suffering gone and long-forgotten,the evil | the suffering gone and long-forgotten,,,
Novel4,87,0,0,the pain in store,the pain in store,,,
Novel4,88,0,0,"The triumph of discrepancy over waking reason , the fancied victories of the sleep-dulled intellect over the outrageous discord of the wakeful imagination .","The triumph of discrepancy over waking reason , the fancied victories of the sleep-dulled intellect over the outrageous discord of the wakeful imagination .",,,
Novel4,89,0,0,this evening and bid you farewell,this evening and bid you farewell,,,
