doc_id,chain_id,animacy,character,canonical_name,mentions,role,confidence,notes
Novel27,1,0,0,the pity of it,the pity of it,,,
Novel27,2,0,0,it,it,,,
Novel27,3,0,0,The poor white thing lying like a shot,The poor white thing lying like a shot,,,
Novel27,4,0,0,a shot,a shot,,,
Novel27,5,0,0,The blood,the dreadful blood | The blood | The blood,,,
Novel27,6,0,0,the red tiles,the red tiles | the tiles,,,
Novel27,7,1,1,Mr Hare,Mr Hare | his | Mr Hare | his | Mr Hare | Hare | Mr Hare | Hare,Neutral,,
Novel27,8,1,1,his daughter,his daughter | she | she | she | she | herself | she,NEutral,,
Novel27,9,1,1,John Norton 's,"John | John | John | his | John Norton | His | He | He | himself | him | he | He | him | him | him | him | John | his | he | his | he | he | He | John | him | He | He | he | his | he | he | he | he | he | he | he | him | he | He | he | he | him | his | His | him | he | him | his | himself | he | his | him , no wife , no life ... | him | his | his | John Norton | his | his | he | he | his | he | he | he | He | his | him | His | the humblest | John Norton | He | his | himself | him | himself | him | his | He | his | he | he | his | his | he | He | his | him | him | John | he | he | He | his | he | me | he | John | him | him | John | his | John Norton 's | John | John | He | himself | he | John | John | John | he | he | he | him | He | he | my",Protagonist,,
Novel27,10,1,0,this,this | this | I | I | me | my | I | me,,,
Novel27,11,0,0,if afraid of me,if afraid of me,,,
Novel27,12,0,0,the window,the window | the window | the window | the window | her window,,,
Novel27,13,0,0,The word,The word | its | The word | it,,,
Novel27,14,0,0,the silence,the silence,,,
Novel27,15,0,0,its significance,its significance,,,
Novel27,16,0,0,his face,his face,,,
Novel27,17,0,0,a symbol of agony,a symbol of agony,,,
Novel27,18,1,1,"Kitty , their girl-friend","Kitty | her | her | Kitty | herself | She | she | she | her | she | Kitty | her | Kitty | her | she | Kitty , their girl-friend",Neutral,,
Novel27,19,0,0,the dead,dead | the dead | the dead,,,
Novel27,20,1,0,you,you | he,,,
Novel27,21,0,0,his being sink,his being sink,,,
Novel27,22,0,0,a breath,a breath,,,
Novel27,23,0,0,her father who carried her upstairs,her father who carried her upstairs,,,
Novel27,24,0,0,her upstairs,her upstairs,,,
Novel27,25,0,0,the terrible wound,the terrible wound | the wound,,,
Novel27,26,0,0,the head,the head,,,
Novel27,27,0,0,Dripped,Dripped | she,,,
Novel27,28,0,0,The walls,The walls,,,
Novel27,29,0,0,the bed,the bed,,,
Novel27,30,0,0,the pillow,the pillow,,,
Novel27,31,1,1,The maid-servant,the maid-servant | The maid-servant | she | she,Neutral,,
Novel27,32,0,0,towels,towels,,,
Novel27,33,1,0,Both men,Both men,,,
Novel27,34,0,0,no hope,no hope,,,
Novel27,35,0,0,the door,the door,,,
Novel27,36,1,1,The doctor too,the doctor | The doctor too | he | his | his | he,Neutral,,
Novel27,37,0,0,One,One,,,
Novel27,38,1,0,One man,One man | his,,,
Novel27,39,0,0,the bed rail,the bed rail,,,
Novel27,40,1,1,his dead daughter 's,his dead daughter | his dead daughter 's | her | his dead daughter 's,Neutral,,
Novel27,41,0,0,the other,the other,,,
Novel27,42,0,0,That one,That one,,,
Novel27,43,0,0,His brain,His brain | his brain,,,
Novel27,44,0,0,things moving,things moving,,,
Novel27,45,0,0,they,they,,,
Novel27,46,0,0,the weft of life,the weft of life | it,,,
Novel27,47,0,0,the thread that had made him part of it,the thread that had made him part of it,,,
Novel27,48,0,0,part of it,part of it,,,
Novel27,49,0,0,a little,a little | a little | a little | a little | a little,,,
Novel27,50,0,0,no sense of realisation to meet it,no sense of realisation to meet it,,,
Novel27,51,0,0,The hills,"the hills | the hills | the hills | the hills | the hills | the hills | The hills | the hills | the hills , the appealing silence of a | the hills",,,
Novel27,52,0,0,the burgh,the burgh | the burgh,,,
Novel27,53,0,0,her hand,her hand,,,
Novel27,54,1,0,they,they | They | they | their,,,
Novel27,55,0,0,each other 's sight,each other 's sight,,,
Novel27,56,0,0,each other 's,each other 's,,,
Novel27,57,0,0,Italy,Italy,,,
Novel27,58,0,0,Italy ... of Italy where they would have spent their honeymoon,Italy ... of Italy where they would have spent their honeymoon,,,
Novel27,59,0,0,their honeymoon,their honeymoon | no honeymoon | it | it,,,
Novel27,60,0,0,"no honeymoon , no wife","no honeymoon , no wife",,,
Novel27,61,1,1,His wife,no wife | she | her | her | his wife | His wife | no wife,Ally,,
Novel27,62,0,0,Miss Austins,Miss Austins,,,
Novel27,63,0,0,"There she lay dead ; here is her room , and there is her book-case ; there are the photographs of the Miss Austins , here","There she lay dead ; here is her room , and there is her book-case ; there are the photographs of the Miss Austins , here | the fuchsia with the pendent blossoms falling | her | her",,,
Novel27,64,0,0,Here,here | her room | Here | her work-basket | here | it | it | his room,,,
Novel27,65,0,0,her book-case,her book-case,,,
Novel27,66,0,0,the photographs of the Miss Austins,the photographs of the Miss Austins,,,
Novel27,67,0,0,the Miss Austins,the Miss Austins | the Miss Austins,,,
Novel27,68,0,0,the pendent blossoms falling,the pendent blossoms falling,,,
Novel27,69,0,0,the canary,her canary | the canary,,,
Novel27,70,0,0,the cage,the cage,,,
Novel27,71,0,0,the song,the song,,,
Novel27,72,0,0,no grief in his heart,no grief in his heart,,,
Novel27,73,0,0,his heart,his heart | his heart | his heart | his heart,,,
Novel27,74,0,0,that ; then why was there no burning grief nor any tears,that ; then why was there no burning grief nor any tears,,,
Novel27,75,0,0,then why was there no burning grief nor any tears,then why was there no burning grief nor any tears,,,
Novel27,76,0,0,no burning grief nor any tears,no burning grief nor any tears,,,
Novel27,77,0,0,no burning grief,no burning grief,,,
Novel27,78,0,0,"the hard-sobbing father 's grief , the father who , prostrate by the bedside , held his dead daughter 's hand , and showed a face wild with fear -- a face on which was printed so deeply the terror of the soul 's emotion , that John felt a supernatural awe creep upon him ;","the hard-sobbing father 's grief , the father who , prostrate by the bedside , held his dead daughter 's hand , and showed a face wild with fear -- a face on which was printed so deeply the terror of the soul 's emotion , that John felt a supernatural awe creep upon him ;",,,
Novel27,79,0,0,the hard-sobbing father 's grief,the hard-sobbing father 's grief,,,
Novel27,80,1,0,the hard-sobbing father 's,the hard-sobbing father 's | his | his,,,
Novel27,81,0,0,"the father who , prostrate by the bedside , held his dead daughter 's hand , and showed a face wild with fear -- a face on which was printed so deeply the terror of the soul 's emotion , that John felt a supernatural awe creep upon him","the father who , prostrate by the bedside , held his dead daughter 's hand , and showed a face wild with fear -- a face on which was printed so deeply the terror of the soul 's emotion , that John felt a supernatural awe creep upon him",,,
Novel27,82,0,0,the bedside,the bedside,,,
Novel27,83,0,0,his dead daughter 's hand,his dead daughter 's hand | his hand,,,
Novel27,84,0,0,a face,a face,,,
Novel27,85,0,0,"a face on which was printed so deeply the terror of the soul 's emotion , that John felt a supernatural awe creep upon him","a face on which was printed so deeply the terror of the soul 's emotion , that John felt a supernatural awe creep upon him",,,
